name,votes,committee,cmte_type,date,congress,page,first,st
laurance,1,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
marshall,2,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
paine,1,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
ross,3,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
tracy,3,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
watson,3,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
wells,3,Cmte on petition of Sam Glass & others,,1799-12-05,6,3,,
anderson,2,Cmte on Russian Treaty,,1799-12-09,6,3,,
baldwin,3,Cmte on Russian Treaty,,1799-12-09,6,3,,
bingham,14,Cmte on Russian Treaty,,1799-12-09,6,3,,
brown,5,Cmte on Russian Treaty,,1799-12-09,6,3,,
dayton,6,Cmte on Russian Treaty,,1799-12-09,6,3,,
dexter,10,Cmte on Russian Treaty,,1799-12-09,6,3,,
foster,1,Cmte on Russian Treaty,,1799-12-09,6,3,Theodore,RI
goodhue,7,Cmte on Russian Treaty,,1799-12-09,6,3,,
greene,3,Cmte on Russian Treaty,,1799-12-09,6,3,,
langdon,2,Cmte on Russian Treaty,,1799-12-09,6,3,,
laurance,5,Cmte on Russian Treaty,,1799-12-09,6,3,,
marshall,3,Cmte on Russian Treaty,,1799-12-09,6,3,,
paine,4,Cmte on Russian Treaty,,1799-12-09,6,3,,
read,8,Cmte on Russian Treaty,,1799-12-09,6,3,,
ross,3,Cmte on Russian Treaty,,1799-12-09,6,3,,
tracy,1,Cmte on Russian Treaty,,1799-12-09,6,3,,
watson,10,Cmte on Russian Treaty,,1799-12-09,6,3,,
wells,1,Cmte on Russian Treaty,,1799-12-09,6,3,,
bingham,1,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
brown,2,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
dayton,4,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
dexter,12,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
greene,3,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
laurance,6,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
marshall,3,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
paine,4,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
read,3,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
ross,5,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
tracy,6,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
watson,1,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
wells,1,Cmte on bill prisoners for debt,,1799-12-09,6,3,,
anderson,2,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
baldwin,1,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
brown,4,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
chipman,5,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
dayton,4,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
dexter,5,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
greene,2,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
hillhouse,2,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
latimer,1,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
laurance,4,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
marshall,1,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
paine,3,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
ross,16,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
schureman,1,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
tracy,4,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
watson,2,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
wells,3,Cmte bill reviving suits in district of PA,,1799-12-11,6,3,,
anderson,1,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
baldwin,1,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
bingham,6,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
brown,2,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
dayton,5,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
goodhue,7,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
gunn,1,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
hillhouse,2,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
langdon,5,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
latimer,2,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
laurance,6,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
marshall,1,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
paine,2,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
read,13,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
ross,3,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
tracy,3,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
watson,4,Cmte on report of Sec of State --impressed american seamen,,1799-12-11,6,3,,
baldwin,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
brown,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
cocke,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
dayton,2,Cmte on Russell's & others petition,,1799-12-12,6,3,,
foster,3,Cmte on Russell's & others petition,,1799-12-12,6,3,Theodore,RI
goodhue,3,Cmte on Russell's & others petition,,1799-12-12,6,3,,
greene,13,Cmte on Russell's & others petition,,1799-12-12,6,3,,
hillhouse,11,Cmte on Russell's & others petition,,1799-12-12,6,3,,
langdon,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
paine,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
ross,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
tracy,12,Cmte on Russell's & others petition,,1799-12-12,6,3,,
wells,1,Cmte on Russell's & others petition,,1799-12-12,6,3,,
anderson,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
baldwin,2,Cmte on John Trumbull letter,,1799-12-12,6,4,,
bingham,4,Cmte on John Trumbull letter,,1799-12-12,6,4,,
brown,2,Cmte on John Trumbull letter,,1799-12-12,6,4,,
chipman,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
dayton,5,Cmte on John Trumbull letter,,1799-12-12,6,4,,
dexter,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
foster,3,Cmte on John Trumbull letter,,1799-12-12,6,4,Theodore,RI
goodhue,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
gunn,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
langdon,2,Cmte on John Trumbull letter,,1799-12-12,6,4,,
laurance,7,Cmte on John Trumbull letter,,1799-12-12,6,4,,
lloyd,2,Cmte on John Trumbull letter,,1799-12-12,6,4,,
read,4,Cmte on John Trumbull letter,,1799-12-12,6,4,,
schureman,1,Cmte on John Trumbull letter,,1799-12-12,6,4,,
tracy,15,Cmte on John Trumbull letter,,1799-12-12,6,4,,
watson,7,Cmte on John Trumbull letter,,1799-12-12,6,4,,
wells,3,Cmte on John Trumbull letter,,1799-12-12,6,4,,
anderson,3,Cmte on M Lapsley,,1799-12-12,6,4,,
baldwin,1,Cmte on M Lapsley,,1799-12-12,6,4,,
bingham,2,Cmte on M Lapsley,,1799-12-12,6,4,,
brown,3,Cmte on M Lapsley,,1799-12-12,6,4,,
dayton,8,Cmte on M Lapsley,,1799-12-12,6,4,,
foster,1,Cmte on M Lapsley,,1799-12-12,6,4,Theodore,RI
goodhue,2,Cmte on M Lapsley,,1799-12-12,6,4,,
greene,1,Cmte on M Lapsley,,1799-12-12,6,4,,
gunn,6,Cmte on M Lapsley,,1799-12-12,6,4,,
hillhouse,2,Cmte on M Lapsley,,1799-12-12,6,4,,
langdon,1,Cmte on M Lapsley,,1799-12-12,6,4,,
laurance,1,Cmte on M Lapsley,,1799-12-12,6,4,,
lloyd,2,Cmte on M Lapsley,,1799-12-12,6,4,,
marshall,16,Cmte on M Lapsley,,1799-12-12,6,4,,
paine,3,Cmte on M Lapsley,,1799-12-12,6,4,,
read,2,Cmte on M Lapsley,,1799-12-12,6,4,,
schureman,2,Cmte on M Lapsley,,1799-12-12,6,4,,
tracy,10,Cmte on M Lapsley,,1799-12-12,6,4,,
watson,1,Cmte on M Lapsley,,1799-12-12,6,4,,
wells,3,Cmte on M Lapsley,,1799-12-12,6,4,,
anderson,7,cmte on judiciary system,,1799-12-12,6,4,,
baldwin,5,cmte on judiciary system,,1799-12-12,6,4,,
bingham,1,cmte on judiciary system,,1799-12-12,6,4,,
brown,3,cmte on judiciary system,,1799-12-12,6,4,,
chipman,8,cmte on judiciary system,,1799-12-12,6,4,,
dayton,3,cmte on judiciary system,,1799-12-12,6,4,,
dexter,11,cmte on judiciary system,,1799-12-12,6,4,,
greene,4,cmte on judiciary system,,1799-12-12,6,4,,
latimer,1,cmte on judiciary system,,1799-12-12,6,4,,
laurance,12,cmte on judiciary system,,1799-12-12,6,4,,
lloyd,1,cmte on judiciary system,,1799-12-12,6,4,,
marshall,5,cmte on judiciary system,,1799-12-12,6,4,,
pinckney,1,cmte on judiciary system,,1799-12-12,6,4,,
read,12,cmte on judiciary system,,1799-12-12,6,4,,
ross,10,cmte on judiciary system,,1799-12-12,6,4,,
schureman,2,cmte on judiciary system,,1799-12-12,6,4,,
tracy,14,cmte on judiciary system,,1799-12-12,6,4,,
wells,1,cmte on judiciary system,,1799-12-12,6,4,,
anderson,2,Cmte on motion re slave trade,,1799-12-13,6,4,,
brown,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
chipman,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
dayton,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
dexter,17,Cmte on motion re slave trade,,1799-12-13,6,4,,
foster,1,Cmte on motion re slave trade,,1799-12-13,6,4,Theodore,RI
greene,4,Cmte on motion re slave trade,,1799-12-13,6,4,,
gunn,6,Cmte on motion re slave trade,,1799-12-13,6,4,,
hillhouse,19,Cmte on motion re slave trade,,1799-12-13,6,4,,
langdon,2,Cmte on motion re slave trade,,1799-12-13,6,4,,
marshall,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
read,10,Cmte on motion re slave trade,,1799-12-13,6,4,,
ross,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
tracy,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
watson,1,Cmte on motion re slave trade,,1799-12-13,6,4,,
baldwin,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
chipman,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
dayton,16,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
goodhue,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
greene,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
hillhouse,5,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
langdon,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
laurance,3,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
marshall,13,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
paine,4,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
read,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
ross,2,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
tracy,10,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
watson,1,Cmte on Motion by Dayton renew lost certificates of debt,,1799-12-17,6,3,,
chipman,1,cmte on enrolled bills,,1799-12-17,6,3,,
dexter,3,cmte on enrolled bills,,1799-12-17,6,3,,
langdon,2,cmte on enrolled bills,,1799-12-17,6,3,,
schureman,8,cmte on enrolled bills,,1799-12-17,6,3,,
wells,9,cmte on enrolled bills,,1799-12-17,6,3,,
baldwin,2,Cmte on death of GW,,1799-12-19,6,4,,
bingham,13,Cmte on death of GW,,1799-12-19,6,4,,
brown,2,Cmte on death of GW,,1799-12-19,6,4,,
dayton,16,Cmte on death of GW,,1799-12-19,6,4,,
dexter,5,Cmte on death of GW,,1799-12-19,6,4,,
goodhue,1,Cmte on death of GW,,1799-12-19,6,4,,
greene,1,Cmte on death of GW,,1799-12-19,6,4,,
gunn,6,Cmte on death of GW,,1799-12-19,6,4,,
langdon,1,Cmte on death of GW,,1799-12-19,6,4,,
latimer,1,Cmte on death of GW,,1799-12-19,6,4,,
laurance,4,Cmte on death of GW,,1799-12-19,6,4,,
lloyd,1,Cmte on death of GW,,1799-12-19,6,4,,
marshall,1,Cmte on death of GW,,1799-12-19,6,4,,
read,6,Cmte on death of GW,,1799-12-19,6,4,,
ross,6,Cmte on death of GW,,1799-12-19,6,4,,
tracy,2,Cmte on death of GW,,1799-12-19,6,4,,
watson,4,Cmte on death of GW,,1799-12-19,6,4,,
baldwin,2,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
bingham,3,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
brown,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
cocke,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
dayton,2,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
dexter,16,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
foster,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,Theodore,RI
greene,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
gunn,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
hillhouse,3,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
latimer,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
laurance,5,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
lloyd,3,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
marshall,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
read,8,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
ross,15,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
tracy,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
watson,1,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
wells,3,Cmte to address PUS on death of GW,,1799-12-19,6,4,,
baldwin,4,Jt Cmte on GW death,,1799-12-19,6,4,,
bingham,19,Jt Cmte on GW death,,1799-12-19,6,4,,
brown,6,Jt Cmte on GW death,,1799-12-19,6,4,,
dayton,23,Jt Cmte on GW death,,1799-12-19,6,4,,
dexter,18,Jt Cmte on GW death,,1799-12-19,6,4,,
foster,1,Jt Cmte on GW death,,1799-12-19,6,4,Theodore,RI
goodhue,3,Jt Cmte on GW death,,1799-12-19,6,4,,
greene,3,Jt Cmte on GW death,,1799-12-19,6,4,,
gunn,18,Jt Cmte on GW death,,1799-12-19,6,4,,
hillhouse,1,Jt Cmte on GW death,,1799-12-19,6,4,,
langdon,6,Jt Cmte on GW death,,1799-12-19,6,4,,
latimer,5,Jt Cmte on GW death,,1799-12-19,6,4,,
laurance,15,Jt Cmte on GW death,,1799-12-19,6,4,,
lloyd,7,Jt Cmte on GW death,,1799-12-19,6,4,,
marshall,3,Jt Cmte on GW death,,1799-12-19,6,4,,
paine,3,Jt Cmte on GW death,,1799-12-19,6,4,,
read,12,Jt Cmte on GW death,,1799-12-19,6,4,,
ross,8,Jt Cmte on GW death,,1799-12-19,6,4,,
schureman,2,Jt Cmte on GW death,,1799-12-19,6,4,,
tracy,13,Jt Cmte on GW death,,1799-12-19,6,4,,
watson,2,Jt Cmte on GW death,,1799-12-19,6,4,,
wells,3,Jt Cmte on GW death,,1799-12-19,6,4,,
bingham,3,Cmte on bill valuation,,1799-12-23,6,4,,
brown,3,Cmte on bill valuation,,1799-12-23,6,4,,
chipman,2,Cmte on bill valuation,,1799-12-23,6,4,,
cocke,1,Cmte on bill valuation,,1799-12-23,6,4,,
goodhue,1,Cmte on bill valuation,,1799-12-23,6,4,,
greene,1,Cmte on bill valuation,,1799-12-23,6,4,,
gunn,3,Cmte on bill valuation,,1799-12-23,6,4,,
hillhouse,2,Cmte on bill valuation,,1799-12-23,6,4,,
howard,3,Cmte on bill valuation,,1799-12-23,6,4,,
laurance,5,Cmte on bill valuation,,1799-12-23,6,4,,
marshall,2,Cmte on bill valuation,,1799-12-23,6,4,,
paine,6,Cmte on bill valuation,,1799-12-23,6,4,,
read,2,Cmte on bill valuation,,1799-12-23,6,4,,
ross,15,Cmte on bill valuation,,1799-12-23,6,4,,
schureman,1,Cmte on bill valuation,,1799-12-23,6,4,,
tracy,3,Cmte on bill valuation,,1799-12-23,6,4,,
watson,2,Cmte on bill valuation,,1799-12-23,6,4,,
wells,3,Cmte on bill valuation,,1799-12-23,6,4,,
baldwin,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
bingham,3,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
brown,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
chipman,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
cocke,1,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
dayton,1,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
foster,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,Theodore,RI
goodhue,5,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
greene,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
hillhouse,4,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
langdon,3,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
latimer,2,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
laurance,15,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
marshall,1,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
paine,3,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
read,1,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
ross,1,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
tracy,4,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
watson,3,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
wells,3,Cmte on petition of Peter Aupoix,,1799-12-24,6,4,,
baldwin,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
bingham,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
bloodworth,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
brown,5,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
chipman,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
dexter,5,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
foster,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,Theodore,RI
greene,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
gunn,6,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
howard,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
langdon,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
latimer,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
laurance,3,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
marshall,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
paine,2,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
read,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
ross,6,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
schureman,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
tracy,15,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
wells,1,Cmte on Petition of Thos Burling & others,,1799-12-24,6,5,,
anderson,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
baldwin,3,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
brown,3,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
chipman,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
cocke,3,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
dayton,4,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
foster,2,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,Theodore,RI
greene,4,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
gunn,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
hillhouse,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
howard,2,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
langdon,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
latimer,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
laurance,2,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
lloyd,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
paine,2,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
read,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
ross,7,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
tracy,7,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
watson,6,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
wells,1,Cmte on bill franking privilege to WHH delegate from NW Territory,,1799-12-24,6,5,,
bloodworth,1,Cmte on petition of E Brainard,,1799-12-31,6,4,,
brown,2,Cmte on petition of E Brainard,,1799-12-31,6,4,,
chipman,2,Cmte on petition of E Brainard,,1799-12-31,6,4,,
cocke,7,Cmte on petition of E Brainard,,1799-12-31,6,4,,
dexter,4,Cmte on petition of E Brainard,,1799-12-31,6,4,,
foster,1,Cmte on petition of E Brainard,,1799-12-31,6,4,Theodore,RI
goodhue,4,Cmte on petition of E Brainard,,1799-12-31,6,4,,
greene,2,Cmte on petition of E Brainard,,1799-12-31,6,4,,
langdon,2,Cmte on petition of E Brainard,,1799-12-31,6,4,,
livermore,5,Cmte on petition of E Brainard,,1799-12-31,6,4,,
paine,15,Cmte on petition of E Brainard,,1799-12-31,6,4,,
read,3,Cmte on petition of E Brainard,,1799-12-31,6,4,,
tracy,8,Cmte on petition of E Brainard,,1799-12-31,6,4,,
watson,4,Cmte on petition of E Brainard,,1799-12-31,6,4,,
baldwin,1,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
bloodworth,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
brown,5,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
chipman,5,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
cocke,6,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
dexter,12,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
foster,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,Theodore,RI
hillhouse,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
langdon,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
laurance,6,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
livermore,1,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
lloyd,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
paine,5,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
read,1,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
ross,5,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
tracy,7,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
wells,2,Cmte amend to bill prisoners for debt,,1800-01-01,6,5,,
baldwin,4,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
brown,5,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
chipman,1,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
dayton,1,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
dexter,2,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
franklin,2,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
goodhue,3,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
gunn,4,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
hillhouse,2,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
langdon,3,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
laurance,6,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
livermore,2,Cmte on bill enumeration of inhabitants,,1800-01-01,6,5,,
