name,votes,committee,cmte_type,date,congress,page,first,st
horsey,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
king,11,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
lacock,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
leake,1,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
macon,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
morril,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
morrow,4,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
roberts,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
ruggles,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
sanford,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
smith,5,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
stokes,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
tait,4,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
talbot,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
tichenor,1,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
troup,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
van dyke,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,,
williams,3,Cmte on amendment to constitution - election by district,,1817-12-24,15,5,John,TN
noble,1,Cmte on enrolled bills to replace Noble,,1817-12-29,15,5,,
tichenor,1,Cmte on enrolled bills to replace Noble,,1817-12-29,15,5,,
wilson,21,Cmte on enrolled bills to replace Noble,,1817-12-29,15,5,,
burrill,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
campbell,22,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
crittenden,1,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
daggett,3,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
eppes,5,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
horsey,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
king,3,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
leake,1,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
macon,19,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
morrow,15,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
noble,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
roberts,1,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
sanford,3,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
smith,1,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
stokes,22,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
tait,3,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
talbot,1,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
taylor,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
troup,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,,
williams,2,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,Thomas,MS
williams,18,Cmte on HR bill to authorize TN to issue grants of land,,1817-12-29,15,5,John,TN
ashmun,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
burrill,3,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
campbell,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
daggett,4,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
dickerson,6,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
eppes,12,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
horsey,3,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
king,16,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
lacock,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
macon,14,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
morrow,5,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
noble,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
sanford,21,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
smith,3,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
stokes,4,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
tait,7,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
taylor,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
troup,1,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
van dyke,2,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
williams,4,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,John,TN
wilson,3,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,,1818-01-02,15,6,,
ashmun,6,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
barbour,2,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
campbell,19,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
daggett,1,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
king,2,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
leake,14,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
macon,1,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
morril,1,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
morrow,1,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
tait,21,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
troup,1,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,,
williams,3,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,Thomas,MS
williams,2,Cmte on Tait's bill for repairing roads,,1818-01-13,15,6,John,TN
fromentin,8,Cmte on Post Office to replace Fisk,,1818-01-21,15,6,,
leake,8,Cmte on Post Office to replace Fisk,,1818-01-21,15,6,,
morril,2,Cmte on Post Office to replace Fisk,,1818-01-21,15,6,,
storer,3,Cmte on Post Office to replace Fisk,,1818-01-21,15,6,,
williams,1,Cmte on Post Office to replace Fisk,,1818-01-21,15,6,Thomas,MS
ashmun,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
campbell,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
dickerson,20,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
goldsborough,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
horsey,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
lacock,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
noble,2,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
talbot,1,Cmte on public lands to replace Fisk,,1818-01-21,15,6,,
barbour,13,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
campbell,16,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
crittenden,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
daggett,11,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
dickerson,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
eppes,9,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
goldsborough,7,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
horsey,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
king,29,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
lacock,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
macon,27,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
morrow,4,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
otis,3,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
sanford,2,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
smith,2,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
storer,2,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
tait,4,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
tichenor,11,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
troup,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,,
williams,2,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,Thomas,MS
williams,1,Cmte on PUS message on Caron de Beaumarchais,,1818-02-02,15,6,John,TN
barbour,9,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
burrill,3,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
campbell,15,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
crittenden,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
daggett,4,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
eppes,4,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
fromentin,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
king,5,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
macon,5,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
morrow,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
otis,7,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
stokes,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
talbot,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
taylor,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
troup,3,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
van dyke,1,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,,
williams,10,Cmte of Conference on appropriations for military service,,1818-02-06,15,6,John,TN
ashmun,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
barbour,21,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
burrill,4,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
crittenden,1,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
daggett,12,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
dickerson,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
fromentin,4,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
goldsborough,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
hunter,4,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
king,5,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
macon,1,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
morrow,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
otis,1,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
sanford,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
troup,2,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
van dyke,1,Cmte on Barbour's bill for Patents,,1818-02-11,15,6,,
burrill,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
daggett,15,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
dickerson,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
eppes,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
fromentin,13,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
goldsborough,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
hunter,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
macon,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
morril,10,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
morrow,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
otis,3,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
roberts,17,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
ruggles,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
storer,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
talbot,3,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
tichenor,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
van dyke,1,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
wilson,2,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,,1818-02-20,15,6,,
burrill,2,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
campbell,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
daggett,3,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
dickerson,2,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
fromentin,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
horsey,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
lacock,2,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
macon,2,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
morrow,3,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
roberts,15,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
ruggles,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
smith,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
van dyke,1,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
williams,17,Cmte on bill for distribution of public laws,,1818-02-24,15,6,John,TN
wilson,5,Cmte on bill for distribution of public laws,,1818-02-24,15,6,,
burrill,4,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
campbell,13,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
crittenden,7,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
daggett,2,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
dickerson,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
eppes,4,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
fromentin,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
gaillard,2,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
goldsborough,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
hunter,2,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
king,18,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
lacock,4,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
leake,2,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
macon,11,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
morrow,17,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
noble,7,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
otis,4,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
ruggles,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
smith,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
stokes,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
tait,4,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
talbot,20,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
van dyke,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,,
williams,8,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,Thomas,MS
williams,1,cmte on Talbot's motion on Indian land titles,,1818-03-04,15,6,John,TN
barbour,4,Jt Cmte on adjournment,,1818-03-05,15,6,,
burrill,2,Jt Cmte on adjournment,,1818-03-05,15,6,,
crittenden,5,Jt Cmte on adjournment,,1818-03-05,15,6,,
daggett,10,Jt Cmte on adjournment,,1818-03-05,15,6,,
eppes,4,Jt Cmte on adjournment,,1818-03-05,15,6,,
gaillard,8,Jt Cmte on adjournment,,1818-03-05,15,6,,
goldsborough,2,Jt Cmte on adjournment,,1818-03-05,15,6,,
king,4,Jt Cmte on adjournment,,1818-03-05,15,6,,
macon,4,Jt Cmte on adjournment,,1818-03-05,15,6,,
morrow,5,Jt Cmte on adjournment,,1818-03-05,15,6,,
noble,1,Jt Cmte on adjournment,,1818-03-05,15,6,,
otis,1,Jt Cmte on adjournment,,1818-03-05,15,6,,
storer,2,Jt Cmte on adjournment,,1818-03-05,15,6,,
tait,5,Jt Cmte on adjournment,,1818-03-05,15,6,,
talbot,2,Jt Cmte on adjournment,,1818-03-05,15,6,,
tichenor,7,Jt Cmte on adjournment,,1818-03-05,15,6,,
van dyke,1,Jt Cmte on adjournment,,1818-03-05,15,6,,
williams,5,Jt Cmte on adjournment,,1818-03-05,15,6,John,TN
fromentin,6,Jt Cmte on enrolled bills to replace Wilson,,1818-03-13,15,6,,
noble,14,Jt Cmte on enrolled bills to replace Wilson,,1818-03-13,15,6,,
burrill,5,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
daggett,5,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
dickerson,2,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
eppes,17,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
gaillard,4,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
horsey,2,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
hunter,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
king,9,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
lacock,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
macon,2,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
otis,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
sanford,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
stokes,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
van dyke,1,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,,
williams,2,Cmte on memorial of Gales and Seaton,,1818-03-17,15,7,John,TN
burrill,17,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
crittenden,5,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
daggett,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
dickerson,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
eppes,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
fromentin,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
gaillard,3,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
goldsborough,3,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
horsey,6,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
king,7,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
lacock,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
macon,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
morril,7,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
otis,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
roberts,20,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
ruggles,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
smith,8,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
storer,2,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
tait,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
talbot,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
tichenor,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
van dyke,4,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,,
williams,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,Thomas,MS
williams,1,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,,1818-03-17,15,7,John,TN
morril,19,Cmte on Post Office to replace Ashmun,,1818-03-26,15,7,,
morrow,1,Cmte on Post Office to replace Ashmun,,1818-03-26,15,7,,
storer,1,Cmte on Post Office to replace Ashmun,,1818-03-26,15,7,,
taylor,1,Cmte on Post Office to replace Ashmun,,1818-03-26,15,7,,
barbour,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
burrill,6,Jt Cmte on necessary business,,1818-04-01,15,7,,
campbell,4,Jt Cmte on necessary business,,1818-04-01,15,7,,
crittenden,2,Jt Cmte on necessary business,,1818-04-01,15,7,,
daggett,5,Jt Cmte on necessary business,,1818-04-01,15,7,,
dickerson,7,Jt Cmte on necessary business,,1818-04-01,15,7,,
fromentin,2,Jt Cmte on necessary business,,1818-04-01,15,7,,
goldsborough,2,Jt Cmte on necessary business,,1818-04-01,15,7,,
horsey,2,Jt Cmte on necessary business,,1818-04-01,15,7,,
hunter,2,Jt Cmte on necessary business,,1818-04-01,15,7,,
king,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
macon,4,Jt Cmte on necessary business,,1818-04-01,15,7,,
morrow,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
noble,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
otis,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
roberts,7,Jt Cmte on necessary business,,1818-04-01,15,7,,
ruggles,1,Jt Cmte on necessary business,,1818-04-01,15,7,,
sanford,5,Jt Cmte on necessary business,,1818-04-01,15,7,,
tait,3,Jt Cmte on necessary business,,1818-04-01,15,7,,
talbot,1,Jt Cmte on necessary business,,1818-04-01,15,7,,
wilson,1,Jt Cmte on necessary business,,1818-04-01,15,7,,
barbour,26,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
burrill,5,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
campbell,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
crittenden,4,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
daggett,17,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
dickerson,8,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
fromentin,3,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
goldsborough,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
hunter,10,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
johnson,2,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
king,23,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
lacock,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
macon,6,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
morril,3,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
morrow,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
otis,6,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
roberts,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
sanford,8,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
smith,4,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
stokes,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
tait,7,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
van dyke,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
wilson,1,Cmte on resolution authorizing subscription of Statistical annals,,1818-04-06,15,7,,
campbell,1,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
lacock,15,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
morrow,5,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
noble,1,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
stokes,1,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
taylor,8,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
williams,16,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,John,TN
wilson,1,Cmte of conference on manor of appointing Indian agents,,1818-04-07,15,7,,
burrill,5,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
campbell,1,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
crittenden,1,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
daggett,15,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
eppes,5,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
goldsborough,14,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
hunter,5,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
macon,1,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
otis,2,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
sanford,1,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
stokes,1,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,,1818-04-13,15,7,,
fromentin,18,Jt Cmte on enrolled bills to replace Noble,,1818-04-20,15,7,,
goldsborough,1,Jt Cmte on enrolled bills to replace Noble,,1818-04-20,15,7,,
king,1,Jt Cmte on enrolled bills to replace Noble,,1818-04-20,15,7,,
wilson,1,Jt Cmte on enrolled bills to replace Noble,,1818-04-20,15,7,,
daggett,3,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
fromentin,1,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
goldsborough,1,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
johnson,1,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
king,4,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
lacock,1,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
macon,11,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
morrow,1,Jt Cmte to wait on PUS,,1818-04-20,15,7,,
