name,votes,committee,cmte_type,date,congress,page
Adams,3,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
And,3,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Bradl,8,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Cond,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Frank,3,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Gilm,4,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Gregg,2,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Howl,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Jones,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Kit,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Maclay,3,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Mill,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Mit,5,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Pope,2,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
MD,9,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
TN,1,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Sumter,8,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Thrus,2,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Tiffin,3,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Turner,2,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
White,2,Cmte on Adams's motion on formation of seamen into special militia,,1807-10-30,10,4
Adams,5,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
And,19,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Bradl,11,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Cond,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Frank.,4,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Gail,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Gilm,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Gregg,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Hill,4,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Howl,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Kit,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Maclay,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Pope,1,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Sum,2,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Thrus,3,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Turner,3,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
White,4,Cmte on Anderson's motion to consider reduction of price of certain lands in TN - 3 members,,1807-11-04,10,4
Adams,4,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
And,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Bradl,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Cond,3,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Frank,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Gilm,7,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Gregg,9,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Hill,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Kit,8,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Maclay,4,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Mill,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Mit,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Moore,1,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Parker,3,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Pope,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Rob,5,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Tn,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Thrus,9,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Tiff,8,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Turn,2,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
White,6,Cmte on engrossed resolutions Bills etc,,1807-11-04,10,4
Adams,20,emte on Audit public accounts,,1807-11-04,10,4
And,12,emte on Audit public accounts,,1807-11-04,10,4
Bradl,3,emte on Audit public accounts,,1807-11-04,10,4
Cond,1,emte on Audit public accounts,,1807-11-04,10,4
Gaill,8,emte on Audit public accounts,,1807-11-04,10,4
Gilm,3,emte on Audit public accounts,,1807-11-04,10,4
Gregg,6,emte on Audit public accounts,,1807-11-04,10,4
Kit,2,emte on Audit public accounts,,1807-11-04,10,4
Maclay,3,emte on Audit public accounts,,1807-11-04,10,4
Pick,2,emte on Audit public accounts,,1807-11-04,10,4
Pope,1,emte on Audit public accounts,,1807-11-04,10,4
Rob,2,emte on Audit public accounts,,1807-11-04,10,4
MD,8,emte on Audit public accounts,,1807-11-04,10,4
NY,2,emte on Audit public accounts,,1807-11-04,10,4
Sumt,3,emte on Audit public accounts,,1807-11-04,10,4
Thrus,2,emte on Audit public accounts,,1807-11-04,10,4
Tiffin,2,emte on Audit public accounts,,1807-11-04,10,4
Turner,1,emte on Audit public accounts,,1807-11-04,10,4
White,2,emte on Audit public accounts,,1807-11-04,10,4
Bradl,2,Cmte on enrolled bills,,1807-11-05,10,4
Cond,1,Cmte on enrolled bills,,1807-11-05,10,4
Gregg,2,Cmte on enrolled bills,,1807-11-05,10,4
Jones,1,Cmte on enrolled bills,,1807-11-05,10,4
Parker,1,Cmte on enrolled bills,,1807-11-05,10,4
Pope,1,Cmte on enrolled bills,,1807-11-05,10,4
Rob,11,Cmte on enrolled bills,,1807-11-05,10,4
Tiff,6,Cmte on enrolled bills,,1807-11-05,10,4
Adams,4,Cmte on state balances,,1807-11-05,10,4
And,3,Cmte on state balances,,1807-11-05,10,4
Bradl,1,Cmte on state balances,,1807-11-05,10,4
Cond,1,Cmte on state balances,,1807-11-05,10,4
Frank,5,Cmte on state balances,,1807-11-05,10,4
Gaill,2,Cmte on state balances,,1807-11-05,10,4
Gilm,2,Cmte on state balances,,1807-11-05,10,4
Gregg,1,Cmte on state balances,,1807-11-05,10,4
Hill,1,Cmte on state balances,,1807-11-05,10,4
Howl,1,Cmte on state balances,,1807-11-05,10,4
Kit,2,Cmte on state balances,,1807-11-05,10,4
Mill,3,Cmte on state balances,,1807-11-05,10,4
Mit,2,Cmte on state balances,,1807-11-05,10,4
Moore,1,Cmte on state balances,,1807-11-05,10,4
Pick,2,Cmte on state balances,,1807-11-05,10,4
MD,2,Cmte on state balances,,1807-11-05,10,4
NY,5,Cmte on state balances,,1807-11-05,10,4
TN,1,Cmte on state balances,,1807-11-05,10,4
Sumt,4,Cmte on state balances,,1807-11-05,10,4
tiff,1,Cmte on state balances,,1807-11-05,10,4
Turn,1,Cmte on state balances,,1807-11-05,10,4
White,17,Cmte on state balances,,1807-11-05,10,4
Adams,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Bay,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Cond,2,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Frank,12,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Gaill,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Gilm,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Gregg,3,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Hill,2,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Jones,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Kit,4,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Maclay,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Mit,4,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Moore,3,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Parker,2,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Pick,3,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
MD,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
NY,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
TN,2,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Thrus,1,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Tiff,6,Cmte on memorial IN territory admission of slaves,,1807-11-07,10,4
Bradl,18,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Frank,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Gaill,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Gilm,4,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Gregg,5,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Howl,2,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Maclay,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Moore,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
NY,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Sumt,7,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Thrus,3,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Tiff,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Turner,2,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
White,1,Cmte on addition to cmte on Adam's respecting armed vessels - appointed Oct-30,,1807-11-09,10,4
Adams,5,Cmte on naval appropriations,,1807-11-12,10,4
And,10,Cmte on naval appropriations,,1807-11-12,10,4
Bradl,1,Cmte on naval appropriations,,1807-11-12,10,4
Cond,2,Cmte on naval appropriations,,1807-11-12,10,4
Frank,3,Cmte on naval appropriations,,1807-11-12,10,4
Gail,3,Cmte on naval appropriations,,1807-11-12,10,4
Gil,7,Cmte on naval appropriations,,1807-11-12,10,4
Gregg,5,Cmte on naval appropriations,,1807-11-12,10,4
Hill,1,Cmte on naval appropriations,,1807-11-12,10,4
Kit,2,Cmte on naval appropriations,,1807-11-12,10,4
Maclay,1,Cmte on naval appropriations,,1807-11-12,10,4
Mit,2,Cmte on naval appropriations,,1807-11-12,10,4
Moore,1,Cmte on naval appropriations,,1807-11-12,10,4
Parker,2,Cmte on naval appropriations,,1807-11-12,10,4
Pick,1,Cmte on naval appropriations,,1807-11-12,10,4
Reed,1,Cmte on naval appropriations,,1807-11-12,10,4
NY,3,Cmte on naval appropriations,,1807-11-12,10,4
TN,2,Cmte on naval appropriations,,1807-11-12,10,4
Sumt,5,Cmte on naval appropriations,,1807-11-12,10,4
Tiff,1,Cmte on naval appropriations,,1807-11-12,10,4
Turner,4,Cmte on naval appropriations,,1807-11-12,10,4
White,1,Cmte on naval appropriations,,1807-11-12,10,4
Adams,14,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
And,13,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Bradl,18,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Cond,4,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Franklin,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Gail,3,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Gil,4,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Gregg,5,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Hill,1,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Jones,1,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Kit,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Maclay,6,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Mill,7,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Mit,3,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Moore,5,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Parker,3,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Pick,4,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Pope,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Rob,1,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
MD,5,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
NY,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
TN,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Sumt,9,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Thrus,2,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Tiff,3,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Turner,6,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
White,8,Cmte on PUS's confidential message of Nov-11 on elapsed treaty with Tripoli,,1807-11-12,10,5
Adams,3,Cmte on nominations various,,1807-11-12,10,5
And,5,Cmte on nominations various,,1807-11-12,10,5
Bradl,4,Cmte on nominations various,,1807-11-12,10,5
Cond,3,Cmte on nominations various,,1807-11-12,10,5
Frank,4,Cmte on nominations various,,1807-11-12,10,5
Gilm,2,Cmte on nominations various,,1807-11-12,10,5
Gregg,1,Cmte on nominations various,,1807-11-12,10,5
Kit,1,Cmte on nominations various,,1807-11-12,10,5
Maclay,2,Cmte on nominations various,,1807-11-12,10,5
Mill,13,Cmte on nominations various,,1807-11-12,10,5
Pope,5,Cmte on nominations various,,1807-11-12,10,5
Reed,5,Cmte on nominations various,,1807-11-12,10,5
NY,3,Cmte on nominations various,,1807-11-12,10,5
Thrus,5,Cmte on nominations various,,1807-11-12,10,5
Tiff,8,Cmte on nominations various,,1807-11-12,10,5
Turner,2,Cmte on nominations various,,1807-11-12,10,5
White,3,Cmte on nominations various,,1807-11-12,10,5
Adams,10,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
And,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Bradl,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Cond,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Frank,6,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Gail,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Gilm,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Gregg,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Hill,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Howl,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Jones,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Kit,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Maclay,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Mill,7,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Mit,24,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Moore,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Park,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Pick,4,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Pope,5,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Reed,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Rob,7,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
MD,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
TN,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Sumt,8,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Thrus,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Tif,3,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Turner,1,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
White,2,Cmte on Mitchill's motion fortifications,,1807-11-16,10,5
Adams,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
And,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Bradl,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Cond,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Frank,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Gail,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Gregg,12,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Hill,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Howl,3,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Jones,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Kit,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Maclay,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Mill,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Mit,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Parker,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Pick,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Pope,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Rob,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
TN,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Tif,2,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Turn,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
White,1,Cmte on petition of William Levis & Hugh Maxwell,,1807-11-16,10,5
Adams,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
And,16,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Cond,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Frank,2,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Gilm,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Gregg,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Mit,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Parker,1,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Pope,8,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
MD,2,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
TN,6,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Thrus,7,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Tiff,23,cmte on Tiffin's motion - TN courts,,1807-11-18,10,5
Adams,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
And,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Bay,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Bradl,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Cond,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Frank,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Gail,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Giles,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Gilm,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Goodrich,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Gregg,4,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Jones,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Kit,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Maclay,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Mill,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Mit,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Moore,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Parker,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Pick,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Pope,6,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
MD,10,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
NY,2,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
OH,0,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
TN,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Sumter,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Thrus,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Tiffin,5,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Turner,3,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
White,1,Cmte on Bill salaries for secretaries of MS,,1807-11-24,10,5
Adams,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
And,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Bradl,15,Cmte on Baptist bill Washington,,1807-11-25,10,5
Frank,5,Cmte on Baptist bill Washington,,1807-11-25,10,5
Gail,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Gregg,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Hill,5,Cmte on Baptist bill Washington,,1807-11-25,10,5
Howl,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Kit,3,Cmte on Baptist bill Washington,,1807-11-25,10,5
Maclay,5,Cmte on Baptist bill Washington,,1807-11-25,10,5
Mathewson,2,Cmte on Baptist bill Washington,,1807-11-25,10,5
Mill,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Mit,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
Moore,3,Cmte on Baptist bill Washington,,1807-11-25,10,5
Parker,2,Cmte on Baptist bill Washington,,1807-11-25,10,5
Pick,4,Cmte on Baptist bill Washington,,1807-11-25,10,5
Pope,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
MD,2,Cmte on Baptist bill Washington,,1807-11-25,10,5
NY,1,Cmte on Baptist bill Washington,,1807-11-25,10,5
TN,2,Cmte on Baptist bill Washington,,1807-11-25,10,5
Tiff,2,Cmte on Baptist bill Washington,,1807-11-25,10,5
Turner,3,Cmte on Baptist bill Washington,,1807-11-25,10,5
White,4,Cmte on Baptist bill Washington,,1807-11-25,10,5
Adams,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
And,3,Cmte on military establishment - 3 members,,1807-11-25,10,5
Bradl,4,Cmte on military establishment - 3 members,,1807-11-25,10,5
Cond,1,Cmte on military establishment - 3 members,,1807-11-25,10,5
Frank,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
Gilm,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
Gregg,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
Jones,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
Kit,1,Cmte on military establishment - 3 members,,1807-11-25,10,5
Maclay,3,Cmte on military establishment - 3 members,,1807-11-25,10,5
Mill,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
Moore,1,Cmte on military establishment - 3 members,,1807-11-25,10,5
Parker,1,Cmte on military establishment - 3 members,,1807-11-25,10,5
Pick,1,Cmte on military establishment - 3 members,,1807-11-25,10,5
Pope,24,Cmte on military establishment - 3 members,,1807-11-25,10,5
MD,9,Cmte on military establishment - 3 members,,1807-11-25,10,5
NY,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
TN,2,Cmte on military establishment - 3 members,,1807-11-25,10,5
