name,votes,committee,cmte_type,date,congress,page
Baldwin,7,Cmte on revisal & unfinished business,,1803-10-22,8,1
Bradley,3,Cmte on revisal & unfinished business,,1803-10-22,8,1
Breckinridge,2,Cmte on revisal & unfinished business,,1803-10-22,8,1
Clinton,1,Cmte on revisal & unfinished business,,1803-10-22,8,1
Cocke,3,Cmte on revisal & unfinished business,,1803-10-22,8,1
Condit,1,Cmte on revisal & unfinished business,,1803-10-22,8,1
Dayton,3,Cmte on revisal & unfinished business,,1803-10-22,8,1
Ellery,1,Cmte on revisal & unfinished business,,1803-10-22,8,1
Franklin,4,Cmte on revisal & unfinished business,,1803-10-22,8,1
Jackson,5,Cmte on revisal & unfinished business,,1803-10-22,8,1
Logan,4,Cmte on revisal & unfinished business,,1803-10-22,8,1
Nicholas,2,Cmte on revisal & unfinished business,,1803-10-22,8,1
ISmith,2,Cmte on revisal & unfinished business,,1803-10-22,8,1
SSmith,1,Cmte on revisal & unfinished business,,1803-10-22,8,1
Stone,3,Cmte on revisal & unfinished business,,1803-10-22,8,1
Tracy,19,Cmte on revisal & unfinished business,,1803-10-22,8,1
Wells,2,Cmte on revisal & unfinished business,,1803-10-22,8,1
Wright,3,Cmte on revisal & unfinished business,,1803-10-22,8,1
Adams,6,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Anderson,2,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Baldwin,5,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Bradley,23,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Butler,28,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Clinton,22,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Dayton,4,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Franklin,1,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Hillhouse,4,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Jackson,7,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Logan,1,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Nicholas,14,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Pickering,5,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Plumer,1,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
SSmith,14,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Stone,3,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Taylor,4,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Tracy,9,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Wells,1,Cmte on amendment to the constitution PUS elections,,1803-10-22,8,1
Anderson,2,Cmte on LA Bill,,1803-10-24,8,1
Baldwin,10,Cmte on LA Bill,,1803-10-24,8,1
Bradley,2,Cmte on LA Bill,,1803-10-24,8,1
Breckinridge,21,Cmte on LA Bill,,1803-10-24,8,1
Butler,1,Cmte on LA Bill,,1803-10-24,8,1
Clinton,1,Cmte on LA Bill,,1803-10-24,8,1
Cocke,1,Cmte on LA Bill,,1803-10-24,8,1
Dayton,16,Cmte on LA Bill,,1803-10-24,8,1
Franklin,1,Cmte on LA Bill,,1803-10-24,8,1
Jackson,1,Cmte on LA Bill,,1803-10-24,8,1
Logan,2,Cmte on LA Bill,,1803-10-24,8,1
Nicholas,2,Cmte on LA Bill,,1803-10-24,8,1
Pickering,2,Cmte on LA Bill,,1803-10-24,8,1
Plumer,1,Cmte on LA Bill,,1803-10-24,8,1
ISmith,6,Cmte on LA Bill,,1803-10-24,8,1
SSmith,1,Cmte on LA Bill,,1803-10-24,8,1
Stone,3,Cmte on LA Bill,,1803-10-24,8,1
Taylor,4,Cmte on LA Bill,,1803-10-24,8,1
Tracy,3,Cmte on LA Bill,,1803-10-24,8,1
Adams,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Baldwin,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Bradley,3,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Breckinridge,4,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Cocke,4,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Franklin,12,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Hillhouse,8,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Jackson,4,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Maclay,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Nicholas,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Olcott,3,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Plumer,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Potter,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Stone,1,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Tracy,6,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Wells,9,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Worthington,18,Cmte on petition of Martha Seamans,,1803-10-27,8,1
Bailey,1,Cmte on enrolled bills,,1803-10-29,8,1
Condit,2,Cmte on enrolled bills,,1803-10-29,8,1
ISmith,12,Cmte on enrolled bills,,1803-10-29,8,1
SSmith,1,Cmte on enrolled bills,,1803-10-29,8,1
Stone,2,Cmte on enrolled bills,,1803-10-29,8,1
Worthington,4,Cmte on enrolled bills,,1803-10-29,8,1
Anderson,1,Conference cmte on LA Bill,,1803-10-29,8,1
Baldwin,2,Conference cmte on LA Bill,,1803-10-29,8,1
Breckinridge,16,Conference cmte on LA Bill,,1803-10-29,8,1
Cocke,4,Conference cmte on LA Bill,,1803-10-29,8,1
Dayton,11,Conference cmte on LA Bill,,1803-10-29,8,1
Hillhouse,1,Conference cmte on LA Bill,,1803-10-29,8,1
SSmith,1,Conference cmte on LA Bill,,1803-10-29,8,1
Tracy,1,Conference cmte on LA Bill,,1803-10-29,8,1
Wright,7,Conference cmte on LA Bill,,1803-10-29,8,1
Adams,3,Cmte on John Crouse and others,,1803-11-01,8,2
Anderson,3,Cmte on John Crouse and others,,1803-11-01,8,2
Bailey,1,Cmte on John Crouse and others,,1803-11-01,8,2
Baldwin,9,Cmte on John Crouse and others,,1803-11-01,8,2
Bradley,4,Cmte on John Crouse and others,,1803-11-01,8,2
Breckinridge,11,Cmte on John Crouse and others,,1803-11-01,8,2
Butler,6,Cmte on John Crouse and others,,1803-11-01,8,2
Cocke,2,Cmte on John Crouse and others,,1803-11-01,8,2
Dayton,4,Cmte on John Crouse and others,,1803-11-01,8,2
Ellery,1,Cmte on John Crouse and others,,1803-11-01,8,2
Franklin,9,Cmte on John Crouse and others,,1803-11-01,8,2
Hillhouse,2,Cmte on John Crouse and others,,1803-11-01,8,2
Jackson,4,Cmte on John Crouse and others,,1803-11-01,8,2
Logan,3,Cmte on John Crouse and others,,1803-11-01,8,2
Olcott,3,Cmte on John Crouse and others,,1803-11-01,8,2
Pickering,4,Cmte on John Crouse and others,,1803-11-01,8,2
Plumer,1,Cmte on John Crouse and others,,1803-11-01,8,2
I Smith,5,Cmte on John Crouse and others,,1803-11-01,8,2
J Smith,1,Cmte on John Crouse and others,,1803-11-01,8,2
S Smith,1,Cmte on John Crouse and others,,1803-11-01,8,2
Stone,1,Cmte on John Crouse and others,,1803-11-01,8,2
Taylor,2,Cmte on John Crouse and others,,1803-11-01,8,2
Tracy,17,Cmte on John Crouse and others,,1803-11-01,8,2
Wells,3,Cmte on John Crouse and others,,1803-11-01,8,2
White,2,Cmte on John Crouse and others,,1803-11-01,8,2
Worthington,17,Cmte on John Crouse and others,,1803-11-01,8,2
Adams,8,Cmte on British Treaty appropriations,,1803-11-04,8,2
Anderson,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
Bailey,4,Cmte on British Treaty appropriations,,1803-11-04,8,2
Baldwin,7,Cmte on British Treaty appropriations,,1803-11-04,8,2
Bradley,3,Cmte on British Treaty appropriations,,1803-11-04,8,2
Breckinridge,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Butler,5,Cmte on British Treaty appropriations,,1803-11-04,8,2
Cocke,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Dayton,3,Cmte on British Treaty appropriations,,1803-11-04,8,2
Ellery,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
Franklin,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Jackson,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
Logan,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Maclay,3,Cmte on British Treaty appropriations,,1803-11-04,8,2
Nicholas,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
Pickering,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Potter,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
I Smith,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
J Smith,1,Cmte on British Treaty appropriations,,1803-11-04,8,2
Stone,2,Cmte on British Treaty appropriations,,1803-11-04,8,2
Taylor,4,Cmte on British Treaty appropriations,,1803-11-04,8,2
Tracy,8,Cmte on British Treaty appropriations,,1803-11-04,8,2
Anderson,10,Cmte on transportation of mails,,1803-11-04,8,2
Bailey,1,Cmte on transportation of mails,,1803-11-04,8,2
Baldwin,2,Cmte on transportation of mails,,1803-11-04,8,2
Bradley,6,Cmte on transportation of mails,,1803-11-04,8,2
Breckinridge,3,Cmte on transportation of mails,,1803-11-04,8,2
Dayton,1,Cmte on transportation of mails,,1803-11-04,8,2
Ellery,2,Cmte on transportation of mails,,1803-11-04,8,2
Franklin,4,Cmte on transportation of mails,,1803-11-04,8,2
Hillhouse,2,Cmte on transportation of mails,,1803-11-04,8,2
Jackson,22,Cmte on transportation of mails,,1803-11-04,8,2
Logan,2,Cmte on transportation of mails,,1803-11-04,8,2
Pickering,1,Cmte on transportation of mails,,1803-11-04,8,2
Potter,1,Cmte on transportation of mails,,1803-11-04,8,2
J Smith,1,Cmte on transportation of mails,,1803-11-04,8,2
Stone,3,Cmte on transportation of mails,,1803-11-04,8,2
Taylor,1,Cmte on transportation of mails,,1803-11-04,8,2
Tracy,3,Cmte on transportation of mails,,1803-11-04,8,2
Wells,1,Cmte on transportation of mails,,1803-11-04,8,2
White,3,Cmte on transportation of mails,,1803-11-04,8,2
Worthington,2,Cmte on transportation of mails,,1803-11-04,8,2
Anderson,6,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Baldwin,4,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Bradley,4,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Breckinridge,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Cocke,3,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Condit,2,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Dayton,3,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Ellery,2,Cmte on petition of Rob Quillen,,1803-11-07,8,2
franklin,16,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Hillhouse,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Jackson,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Logan,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Maclay,4,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Nicholas,2,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Olcott,3,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Pickering,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Plumer,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Potter,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
I Smith,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
J Smith,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Stone,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Taylor,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Tracy,7,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Worthington,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Wright,1,Cmte on petition of Rob Quillen,,1803-11-07,8,2
Adams,6,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Baldwin,14,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Bradley,18,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Breckinridge,6,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Butler,3,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Cocke,1,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Condit,1,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Dayton,4,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Ellery,2,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Franklin,8,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Hillhouse,6,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Jackson,7,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Logan,1,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Maclay,2,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Nicholas,2,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Olcott,1,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
I Smith,3,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
J Smith,3,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Stone,5,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Taylor,2,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Tracy,16,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Wells,3,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Worthington,15,Cmte of 5 on Bill to divide IN territory,,1803-11-09,8,2
Adams,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Bailey,2,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Baldwin,13,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Bradley,15,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Breckinridge,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Butler,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Cocke,7,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Dayton,1,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Franklin,3,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Hillhouse,1,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Jackson,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Maclay,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Nicholas,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Olcott,2,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Pickering,1,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Plumer,1,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
I Smith,3,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
J Smith,1,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Taylor,7,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Tracy,17,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Wells,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
White,4,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Wright,11,Cmte respecting impeachment of Pickering,,1803-11-14,8,2
Adams,3,Cmte on motion to reprint laws,,1803-11-14,8,3
Anderson,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Bailey,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Baldwin,4,Cmte on motion to reprint laws,,1803-11-14,8,3
Bradley,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Breckinridge,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Butler,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Condit,3,Cmte on motion to reprint laws,,1803-11-14,8,3
Dayton,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Ellery,2,Cmte on motion to reprint laws,,1803-11-14,8,3
Franklin,2,Cmte on motion to reprint laws,,1803-11-14,8,3
Hillhouse,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Jackson,2,Cmte on motion to reprint laws,,1803-11-14,8,3
Logan,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Maclay,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Nicholas,3,Cmte on motion to reprint laws,,1803-11-14,8,3
Pickering,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Plumer,3,Cmte on motion to reprint laws,,1803-11-14,8,3
I Smith,3,Cmte on motion to reprint laws,,1803-11-14,8,3
J Smith,1,Cmte on motion to reprint laws,,1803-11-14,8,3
Stone,5,Cmte on motion to reprint laws,,1803-11-14,8,3
Tracy,16,Cmte on motion to reprint laws,,1803-11-14,8,3
Wells,1,Cmte on motion to reprint laws,,1803-11-14,8,3
White,2,Cmte on motion to reprint laws,,1803-11-14,8,3
Wright,2,Cmte on motion to reprint laws,,1803-11-14,8,3
Adams,8,Cmte on British Treaty,,1803-11-15,8,3
Baldwin,5,Cmte on British Treaty,,1803-11-15,8,3
Breckinridge,6,Cmte on British Treaty,,1803-11-15,8,3
Dayton,3,Cmte on British Treaty,,1803-11-15,8,3
Hillhouse,3,Cmte on British Treaty,,1803-11-15,8,3
Jackson,1,Cmte on British Treaty,,1803-11-15,8,3
Nicholas,7,Cmte on British Treaty,,1803-11-15,8,3
Pickering,6,Cmte on British Treaty,,1803-11-15,8,3
Stone,3,Cmte on British Treaty,,1803-11-15,8,3
Taylor,2,Cmte on British Treaty,,1803-11-15,8,3
Tracy,3,Cmte on British Treaty,,1803-11-15,8,3
Wells,6,Cmte on British Treaty,,1803-11-15,8,3
White,1,Cmte on British Treaty,,1803-11-15,8,3
Worthington,4,Cmte on British Treaty,,1803-11-15,8,3
Wright,7,Cmte on British Treaty,,1803-11-15,8,3
Anderson,10,Cmte on New Orleans Bill,,1803-11-16,8,3
Bailey,4,Cmte on New Orleans Bill,,1803-11-16,8,3
Baldwin,3,Cmte on New Orleans Bill,,1803-11-16,8,3
Breckinridge,7,Cmte on New Orleans Bill,,1803-11-16,8,3
Butler,1,Cmte on New Orleans Bill,,1803-11-16,8,3
Condit,2,Cmte on New Orleans Bill,,1803-11-16,8,3
Dayton,1,Cmte on New Orleans Bill,,1803-11-16,8,3
Ellery,3,Cmte on New Orleans Bill,,1803-11-16,8,3
Franklin,6,Cmte on New Orleans Bill,,1803-11-16,8,3
Hillhouse,1,Cmte on New Orleans Bill,,1803-11-16,8,3
Logan,2,Cmte on New Orleans Bill,,1803-11-16,8,3
Plumer,3,Cmte on New Orleans Bill,,1803-11-16,8,3
J Smith,1,Cmte on New Orleans Bill,,1803-11-16,8,3
Stone,3,Cmte on New Orleans Bill,,1803-11-16,8,3
Taylor,2,Cmte on New Orleans Bill,,1803-11-16,8,3
Tracy,2,Cmte on New Orleans Bill,,1803-11-16,8,3
Anderson,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Bailey,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Baldwin,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Bradley,17,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Breckinridge,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Butler,1,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Cocke,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Ellery,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Franklin,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Jackson,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Logan,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Maclay,1,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Nicholas,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Plumer,1,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Stone,4,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Taylor,2,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Tracy,12,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Wells,1,emte on motion for Sec of T to furnish statements,,1803-11-17,8,3
Adams,11,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Anderson,2,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Bailey,1,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Baldwin,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Bradley,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Breckinridge,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Butler,4,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Dayton,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Franklin,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Hillhouse,2,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Jackson,5,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Logan,1,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Maclay,2,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Nicholas,2,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Pickering,1,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
S Smith,20,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Stone,4,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Taylor,3,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Wright,5,Cmte on Morocco bill for protection and seamen and commerce,,1803-11-22,8,3
Adams,4,Cmte on salary bill,,1803-11-23,8,3
Bailey,5,Cmte on salary bill,,1803-11-23,8,3
Baldwin,8,Cmte on salary bill,,1803-11-23,8,3
Bradley,9,Cmte on salary bill,,1803-11-23,8,3
Breckinridge,1,Cmte on salary bill,,1803-11-23,8,3
Butler,2,Cmte on salary bill,,1803-11-23,8,3
Condit,2,Cmte on salary bill,,1803-11-23,8,3
ellery,3,Cmte on salary bill,,1803-11-23,8,3
Franklin,5,Cmte on salary bill,,1803-11-23,8,3
Jackson,2,Cmte on salary bill,,1803-11-23,8,3
Logan,4,Cmte on salary bill,,1803-11-23,8,3
Maclay,1,Cmte on salary bill,,1803-11-23,8,3
Nicholas,3,Cmte on salary bill,,1803-11-23,8,3
Plumer,1,Cmte on salary bill,,1803-11-23,8,3
I Smith,4,Cmte on salary bill,,1803-11-23,8,3
S Smith,6,Cmte on salary bill,,1803-11-23,8,3
J Smith,1,Cmte on salary bill,,1803-11-23,8,3
Stone,4,Cmte on salary bill,,1803-11-23,8,3
Taylor,3,Cmte on salary bill,,1803-11-23,8,3
Tracy,4,Cmte on salary bill,,1803-11-23,8,3
Wells,2,Cmte on salary bill,,1803-11-23,8,3
Worthington,1,Cmte on salary bill,,1803-11-23,8,3
Adams,4,Cmte on Spanish Treaty,,1803-11-25,8,3
Anderson,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Baldwin,6,Cmte on Spanish Treaty,,1803-11-25,8,3
Bradley,16,Cmte on Spanish Treaty,,1803-11-25,8,3
Butler,3,Cmte on Spanish Treaty,,1803-11-25,8,3
Condit,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Dayton,5,Cmte on Spanish Treaty,,1803-11-25,8,3
Ellery,2,Cmte on Spanish Treaty,,1803-11-25,8,3
Franklin,2,Cmte on Spanish Treaty,,1803-11-25,8,3
Jackson,8,Cmte on Spanish Treaty,,1803-11-25,8,3
Logan,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Nicholas,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Olcott,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Pickering,4,Cmte on Spanish Treaty,,1803-11-25,8,3
Potter,1,Cmte on Spanish Treaty,,1803-11-25,8,3
I Smith,1,Cmte on Spanish Treaty,,1803-11-25,8,3
S Smith,4,Cmte on Spanish Treaty,,1803-11-25,8,3
Stone,2,Cmte on Spanish Treaty,,1803-11-25,8,3
Tracy,2,Cmte on Spanish Treaty,,1803-11-25,8,3
Wells,1,Cmte on Spanish Treaty,,1803-11-25,8,3
Anderson,2,Cmte on James Simons petition,,1803-12-01,8,3
Baldwin,5,Cmte on James Simons petition,,1803-12-01,8,3
Bradley,7,Cmte on James Simons petition,,1803-12-01,8,3
Butler,15,Cmte on James Simons petition,,1803-12-01,8,3
Cocke,2,Cmte on James Simons petition,,1803-12-01,8,3
Dayton,7,Cmte on James Simons petition,,1803-12-01,8,3
Ellery,1,Cmte on James Simons petition,,1803-12-01,8,3
franklin,1,Cmte on James Simons petition,,1803-12-01,8,3
Jackson,8,Cmte on James Simons petition,,1803-12-01,8,3
Plumer,2,Cmte on James Simons petition,,1803-12-01,8,3
S Smith,3,Cmte on James Simons petition,,1803-12-01,8,3
Stone,2,Cmte on James Simons petition,,1803-12-01,8,3
Tracy,4,Cmte on James Simons petition,,1803-12-01,8,3
White,3,Cmte on James Simons petition,,1803-12-01,8,3
Worthington,1,Cmte on James Simons petition,,1803-12-01,8,3
