name,votes,committee,cmte_type,date,congress,page
Williams,1,cmte on petition of John Thompson,,1815-12-14,14,7
Wilson,1,cmte on petition of John Thompson,,1815-12-14,14,7
Barb,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Barry,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Brown,10,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Camp,5,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Dagg,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
From,16,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Golds,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Horsey,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Hunter,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
King,6,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Lac,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Macon,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Morrow,7,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Robs,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Rugg,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Sanf,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Tait,4,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Tay,9,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Tich,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Turner,2,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Wells,1,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Williams,8,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Wilson,3,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,,1815-12-14,14,7
Barb,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Bibb,4,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Brown,4,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Camp,2,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Chace,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Cond,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Dana,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
From,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Golds,8,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Gore,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Horsey,5,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
How,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Hunter,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
King,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Macon,2,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Morr,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Robs,10,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Rugg,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Sanf,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Tait,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Turner,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
varn,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Wells,1,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Williams,7,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Wilson,3,Cmte on petition for Orphan asylum of Washington DC,,1815-12-18,14,7
Barb,18,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Barry,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Bibb,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Brown,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Camp,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Chace,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Cond,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Dagg,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
dana,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
From,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Golds,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Gore,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Horsey,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Hunter,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
King,9,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Lac,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Macon,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Mason,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Morrow,14,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Roberts,6,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Rugg,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Tait,4,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Taylor,5,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Tich,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Thomp,5,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Turner,1,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Varn,2,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Williams,3,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,,1815-12-19,14,7
Barry,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Bibb,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Brown,10,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Camp,3,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Dana,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
From,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Horsey,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
King,2,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Macon,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Roberts,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Rugg,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Tait,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Taylor,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Tich,1,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Williams,7,Cmte on memorial of MS territorial legislature for extra judge,,1815-12-21,14,7
Barry,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Bibb,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Brown,4,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Chace,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Cond,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Dana,3,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
King,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Lac,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Macon,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Morr,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Roberts,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Rugg,12,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Sanford,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Taylor,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Thomp,1,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Wilson,2,Cmte on memorial of William Farris for a patent,,1815-12-26,14,3
Brown,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Dagg,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Hunter,2,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Lac,2,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Macon,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Morrow,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Roberts,10,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Tait,6,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Taylor,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Tich,1,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Wilson,3,cmte on memorial of Thomas Murray,,1815-12-26,14,3
Barbour,6,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Bibb,7,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Cond,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Dagg,3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Dana,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
From,17,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Horsey,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Hunter,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
King,3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Lacock,11,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Mas(NH),3,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Thomp,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Turner,1,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Varn,7,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,,1816-01-09,14,3
Chace,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Cond,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Dagg,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Dana,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Howell,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
King,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Lac,14,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Mac,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Mas(NH),1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Roberts,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Rugg,3,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Sanf,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Talbot,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Taylor,2,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Thomp,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Varn,1,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Wilson,9,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,,1816-01-09,14,3
Bibb,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Brown,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Chace,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Dagg,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Dana,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Hunter,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
King,3,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Lac,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Mac,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Rugg,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Sanf,5,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Tait,1,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Thomp,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Turner,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Williams,2,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Wilson,10,cmte on bill for relief of Henry Fanning,,1816-01-09,14,3
Barry,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Dana,10,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Horsey,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Hunter,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Lac,4,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Roberts,4,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Rugg,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Sanf,2,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Talbot,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Taylor,1,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Wilson,10,Cmte on Wilson's motion on revising naturalization laws,,1816-01-10,14,3
Barbour,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Bibb,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Brown,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Cond,4,Cmte on petition of James Tilton,,1816-01-11,14,3
Horsey,10,Cmte on petition of James Tilton,,1816-01-11,14,3
Hunter,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Macon,2,Cmte on petition of James Tilton,,1816-01-11,14,3
Mas(NH),2,Cmte on petition of James Tilton,,1816-01-11,14,3
Morr,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Rugg,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Talbot,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Tait,4,Cmte on petition of James Tilton,,1816-01-11,14,3
Turner,1,Cmte on petition of James Tilton,,1816-01-11,14,3
Varn,2,Cmte on petition of James Tilton,,1816-01-11,14,3
Williams,2,Cmte on petition of James Tilton,,1816-01-11,14,3
Wilson,2,Cmte on petition of James Tilton,,1816-01-11,14,3
Bibb,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Dagg,4,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Dana,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
From,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Horsey,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Howell,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Hunter,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Mas(NH),4,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Ruggles,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Sanf,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Tait,2,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Thomp,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Tich,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Turner,3,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Varn,14,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Wilson,1,cmte on HR bill to discharge James Jewett from imprisonment,,1816-01-11,14,3
Barbour,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Bibb,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Cond,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Dagg,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Dana,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
From,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Horsey,10,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Hunter,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
King,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Macon,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Morrow,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Tait,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Thomp,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Tich,1,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Turner,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Varn,3,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Wells,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Williams,2,Cmte on petition of Charles King & others regarding Trinity Church,,1816-01-12,14,3
Barbour,13,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Barry,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Dagg,3,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Golds,5,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Horsey,4,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Hunter,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Lac,4,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Mas(NH),1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Morrow,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Roberts,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Sanf,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Tallbot,2,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Taylor,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Tich,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Varn,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Wells,1,Cmte on memorial of Washington DC levy court,,1816-01-15,14,3
Barry,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Bibb,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Brown,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Cond,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Dagg,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
From,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Golds,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Hunter,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Macon,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Roberts,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Ruggles,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Sanf,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Tait,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Taylor,12,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Tich,1,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Turner,3,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Varn,2,Cmte on petition of Charleston city council for marine hospital,,1816-01-16,14,3
Camp,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Dagg,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
From,8,Cmte on salary for Senate officers bill,,1816-01-17,14,4
King,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Lac,12,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Macon,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Morr,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Rugg,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Tait,7,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Thomp,1,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Turner,2,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Varn,9,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Wilson,12,Cmte on salary for Senate officers bill,,1816-01-17,14,4
Dagg,2,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
From,2,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Hunter,13,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
King,1,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Macon,1,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Morr,10,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Rugg,11,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Williams,17,cmte on recommitted engrossed on sale of public lands,,1816-01-17,14,4
Barb,17,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Brown,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Dagg,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
From,11,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Horsey,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Macon,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Roberts,12,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Rugg,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Varn,1,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
Wilson,13,cmte on HR bill for relief of John Camp,,1816-01-22,14,4
