name,votes,committee,cmte_type,date,congress,page
Bradford,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Bradley,9,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Brown,3,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Burr,2,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Ellsworth,3,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Foster,2,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Frelinghuysen,2,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Hawkins,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Izard,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Langdon,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Livermore,5,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Martin,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Mitchel,2,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Monroe,2,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Rutherfurd,1,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Vining,3,Cmte on laws passed by Govr & Judges of W,,1794-01-21,3,15
Bradford,3,Cmte on military establishment,,1794-01-27,3,15
Bradley,4,Cmte on military establishment,,1794-01-27,3,15
Brown,4,Cmte on military establishment,,1794-01-27,3,15
Cabot,3,Cmte on military establishment,,1794-01-27,3,15
Edwards,2,Cmte on military establishment,,1794-01-27,3,15
Ellsworth,10,Cmte on military establishment,,1794-01-27,3,15
Foster,3,Cmte on military establishment,,1794-01-27,3,15
Frelinghuysen,4,Cmte on military establishment,,1794-01-27,3,15
Gallatin,2,Cmte on military establishment,,1794-01-27,3,15
Jackson,4,Cmte on military establishment,,1794-01-27,3,15
Izard,6,Cmte on military establishment,,1794-01-27,3,15
Langdon,6,Cmte on military establishment,,1794-01-27,3,15
Livermore,9,Cmte on military establishment,,1794-01-27,3,15
Martin,6,Cmte on military establishment,,1794-01-27,3,15
Mitchel,2,Cmte on military establishment,,1794-01-27,3,15
Monroe,5,Cmte on military establishment,,1794-01-27,3,15
Morris,1,Cmte on military establishment,,1794-01-27,3,15
Rutherfurd,2,Cmte on military establishment,,1794-01-27,3,15
Strong,7,Cmte on military establishment,,1794-01-27,3,15
Taylor,6,Cmte on military establishment,,1794-01-27,3,15
Vining,1,Cmte on military establishment,,1794-01-27,3,15
Bradley,2,Cmte on Mint business,,1794-02-09,3,15
Brown,1,Cmte on Mint business,,1794-02-09,3,15
Butler,2,Cmte on Mint business,,1794-02-09,3,15
Cabot,12,Cmte on Mint business,,1794-02-09,3,15
Ellsworth,5,Cmte on Mint business,,1794-02-09,3,15
Frelinghuysen,1,Cmte on Mint business,,1794-02-09,3,15
Gallatin,2,Cmte on Mint business,,1794-02-09,3,15
Hawkins,2,Cmte on Mint business,,1794-02-09,3,15
Izard,7,Cmte on Mint business,,1794-02-09,3,15
King,5,Cmte on Mint business,,1794-02-09,3,15
Livermore,1,Cmte on Mint business,,1794-02-09,3,15
Mitchel,1,Cmte on Mint business,,1794-02-09,3,15
Monroe,1,Cmte on Mint business,,1794-02-09,3,15
Morris,5,Cmte on Mint business,,1794-02-09,3,15
Rutherfurd,5,Cmte on Mint business,,1794-02-09,3,15
Strong,2,Cmte on Mint business,,1794-02-09,3,15
Taylor,3,Cmte on Mint business,,1794-02-09,3,15
Bradford,1,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Bradley,1,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Burr,5,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Butler,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Cabot,4,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Edwards,1,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Ellsworth,6,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Frelinghuysen,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Gallatin,11,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Hawkins,1,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Jackson,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Izard,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
King,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Langdon,4,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Livermore,2,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Morris,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Potts,3,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Rutherfurd,2,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Strong,4,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Taylor,6,Cmte on letter of Sec of Treasury,,1794-02-11,3,15
Bradford,1,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Burr,9,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Cabot,6,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Ellsworth,8,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Izard,7,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
King,8,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Livermore,2,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Martin,1,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Mitchel,1,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Morris,7,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Rutherfurd,1,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Strong,6,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Taylor,1,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Vining,5,Cmte on bill last clause PUS’s message respecting Major LaFayette,,1794-02-17,3,15
Bradford,4,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Bradley,3,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Brown,2,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Burr,6,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Butler,1,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Cabot,1,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Ellsworth,12,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Frelinghuysen,4,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Gallatin,2,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Jackson,5,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Izard,2,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
King,6,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Livermore,8,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Martin,4,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Mitchel,3,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Monroe,4,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Morris,1,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
potts,8,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Rutherfurd,1,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Strong,9,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Taylor,9,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Vining,5,Cmte on message of PUS respecting the judiciary,,1794-02-19,3,14
Bradford,2,Cmte on bill remission of duties,,1794-02-21,3,14
Bradley,3,Cmte on bill remission of duties,,1794-02-21,3,14
Burr,7,Cmte on bill remission of duties,,1794-02-21,3,14
Cabot,11,Cmte on bill remission of duties,,1794-02-21,3,14
Frelinghuysen,4,Cmte on bill remission of duties,,1794-02-21,3,14
Izard,1,Cmte on bill remission of duties,,1794-02-21,3,14
Langdon,7,Cmte on bill remission of duties,,1794-02-21,3,14
Livermore,3,Cmte on bill remission of duties,,1794-02-21,3,14
Martin,5,Cmte on bill remission of duties,,1794-02-21,3,14
Mitchell,1,Cmte on bill remission of duties,,1794-02-21,3,14
Monroe,1,Cmte on bill remission of duties,,1794-02-21,3,14
Morris,1,Cmte on bill remission of duties,,1794-02-21,3,14
Taylor,2,Cmte on bill remission of duties,,1794-02-21,3,14
Brown,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Burr,3,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Butler,3,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Cabot,3,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Ellsworth,2,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Frelinghuysen,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Gallatin,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Gunn,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Hawkins,4,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Jackson,2,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Izard,2,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Langdon,4,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Livermore,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Martin,9,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Mitchel,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Monroe,2,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Morris,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Potts,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Strong,2,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Taylor,3,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Vining,1,Cmte on lighthouse on Cape Hatteras,,1794-02-22,3,14
Bradford,1,cmte on appropriations,,1794-02-27,3,14
Bradley,1,cmte on appropriations,,1794-02-27,3,14
Cabot,7,cmte on appropriations,,1794-02-27,3,14
Edwards,1,cmte on appropriations,,1794-02-27,3,14
Ellsworth,2,cmte on appropriations,,1794-02-27,3,14
Frelinghuysen,4,cmte on appropriations,,1794-02-27,3,14
Gunn,1,cmte on appropriations,,1794-02-27,3,14
Jackson,2,cmte on appropriations,,1794-02-27,3,14
Izard,1,cmte on appropriations,,1794-02-27,3,14
King,2,cmte on appropriations,,1794-02-27,3,14
Langdon,4,cmte on appropriations,,1794-02-27,3,14
Livermore,2,cmte on appropriations,,1794-02-27,3,14
Mitchell,1,cmte on appropriations,,1794-02-27,3,14
Potts,3,cmte on appropriations,,1794-02-27,3,14
Strong,2,cmte on appropriations,,1794-02-27,3,14
Taylor,2,cmte on appropriations,,1794-02-27,3,14
Bradford,2,Cmte on bill loan of $1m,,1794-03-06,3,8
Brown,1,Cmte on bill loan of $1m,,1794-03-06,3,8
Burr,1,Cmte on bill loan of $1m,,1794-03-06,3,8
Butler,7,Cmte on bill loan of $1m,,1794-03-06,3,8
Cabot,6,Cmte on bill loan of $1m,,1794-03-06,3,8
Ellsworth,2,Cmte on bill loan of $1m,,1794-03-06,3,8
Frelinghuysen,5,Cmte on bill loan of $1m,,1794-03-06,3,8
Gunn,1,Cmte on bill loan of $1m,,1794-03-06,3,8
Hawkins,5,Cmte on bill loan of $1m,,1794-03-06,3,8
Monroe,2,Cmte on bill loan of $1m,,1794-03-06,3,8
Morris,3,Cmte on bill loan of $1m,,1794-03-06,3,8
Strong,5,Cmte on bill loan of $1m,,1794-03-06,3,8
Taylor,2,Cmte on bill loan of $1m,,1794-03-06,3,8
Bradford,2,Cmte on Recess,,1794-03-07,3,14
Bradley,1,Cmte on Recess,,1794-03-07,3,14
Cabot,2,Cmte on Recess,,1794-03-07,3,14
Ellsworth,4,Cmte on Recess,,1794-03-07,3,14
King,11,Cmte on Recess,,1794-03-07,3,14
Langdon,7,Cmte on Recess,,1794-03-07,3,14
Livermore,3,Cmte on Recess,,1794-03-07,3,14
Martin,2,Cmte on Recess,,1794-03-07,3,14
Mitchel,3,Cmte on Recess,,1794-03-07,3,14
Monroe,2,Cmte on Recess,,1794-03-07,3,14
Morris,2,Cmte on Recess,,1794-03-07,3,14
Potts,1,Cmte on Recess,,1794-03-07,3,14
Strong,7,Cmte on Recess,,1794-03-07,3,14
Taylor,4,Cmte on Recess,,1794-03-07,3,14
Bradford,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Bradley,13,cmte on Jabez Roberts petition,,1794-03-13,3,13
Brown,2,cmte on Jabez Roberts petition,,1794-03-13,3,13
Cabot,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Edwards,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Ellsworth,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Hawkins,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Jackson,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
King,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Langdon,2,cmte on Jabez Roberts petition,,1794-03-13,3,13
Livermore,5,cmte on Jabez Roberts petition,,1794-03-13,3,13
Martin,2,cmte on Jabez Roberts petition,,1794-03-13,3,13
Mitchel,1,cmte on Jabez Roberts petition,,1794-03-13,3,13
Potts,2,cmte on Jabez Roberts petition,,1794-03-13,3,13
Robinson,3,cmte on Jabez Roberts petition,,1794-03-13,3,13
Strong,3,cmte on Jabez Roberts petition,,1794-03-13,3,13
Taylor,2,cmte on Jabez Roberts petition,,1794-03-13,3,13
Bradford,6,Cmte fortifying ports & harbors,,1794-03-13,3,14
Bradley,1,Cmte fortifying ports & harbors,,1794-03-13,3,14
Brown,2,Cmte fortifying ports & harbors,,1794-03-13,3,14
Butler,3,Cmte fortifying ports & harbors,,1794-03-13,3,14
Cabot,8,Cmte fortifying ports & harbors,,1794-03-13,3,14
Ellsworth,8,Cmte fortifying ports & harbors,,1794-03-13,3,14
Foster,3,Cmte fortifying ports & harbors,,1794-03-13,3,14
Gunn,14,Cmte fortifying ports & harbors,,1794-03-13,3,14
Hawkins,5,Cmte fortifying ports & harbors,,1794-03-13,3,14
Jackson,4,Cmte fortifying ports & harbors,,1794-03-13,3,14
Izard,9,Cmte fortifying ports & harbors,,1794-03-13,3,14
King,15,Cmte fortifying ports & harbors,,1794-03-13,3,14
Langdon,9,Cmte fortifying ports & harbors,,1794-03-13,3,14
Livermore,6,Cmte fortifying ports & harbors,,1794-03-13,3,14
Martin,7,Cmte fortifying ports & harbors,,1794-03-13,3,14
Mitchel,4,Cmte fortifying ports & harbors,,1794-03-13,3,14
Monroe,7,Cmte fortifying ports & harbors,,1794-03-13,3,14
Morris,9,Cmte fortifying ports & harbors,,1794-03-13,3,14
Potts,8,Cmte fortifying ports & harbors,,1794-03-13,3,14
Strong,5,Cmte fortifying ports & harbors,,1794-03-13,3,14
Taylor,8,Cmte fortifying ports & harbors,,1794-03-13,3,14
Vining,6,Cmte fortifying ports & harbors,,1794-03-13,3,14
Bradford,4,Cmte on bill military appropriations,,1794-03-14,3,13
Brown,1,Cmte on bill military appropriations,,1794-03-14,3,13
Cabot,2,Cmte on bill military appropriations,,1794-03-14,3,13
Ellsworth,2,Cmte on bill military appropriations,,1794-03-14,3,13
Gunn,5,Cmte on bill military appropriations,,1794-03-14,3,13
Hawkins,1,Cmte on bill military appropriations,,1794-03-14,3,13
Izard,1,Cmte on bill military appropriations,,1794-03-14,3,13
King,6,Cmte on bill military appropriations,,1794-03-14,3,13
Langdon,2,Cmte on bill military appropriations,,1794-03-14,3,13
Livermore,2,Cmte on bill military appropriations,,1794-03-14,3,13
Martin,1,Cmte on bill military appropriations,,1794-03-14,3,13
Mitchell,1,Cmte on bill military appropriations,,1794-03-14,3,13
Monroe,1,Cmte on bill military appropriations,,1794-03-14,3,13
Morris,1,Cmte on bill military appropriations,,1794-03-14,3,13
Potts,4,Cmte on bill military appropriations,,1794-03-14,3,13
Strong,2,Cmte on bill military appropriations,,1794-03-14,3,13
Taylor,3,Cmte on bill military appropriations,,1794-03-14,3,13
Vining,6,Cmte on bill military appropriations,,1794-03-14,3,13
Bradford,1,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Brown,1,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Ellsworth,3,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Izard,2,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
King,9,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Livermore,2,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Martin,1,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Mitchell,2,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Morris,4,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Potts,3,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Strong,4,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Taylor,3,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Vining,1,Cmte bill intercourse with foreign nations,,1794-03-14,3,13
Bradford,2,Cmte on bill naval armament,,1794-03-17,3,13
Bradley,6,Cmte on bill naval armament,,1794-03-17,3,13
Brown,3,Cmte on bill naval armament,,1794-03-17,3,13
Butler,9,Cmte on bill naval armament,,1794-03-17,3,13
Cabot,8,Cmte on bill naval armament,,1794-03-17,3,13
Edwards,2,Cmte on bill naval armament,,1794-03-17,3,13
Ellsworth,7,Cmte on bill naval armament,,1794-03-17,3,13
Gunn,5,Cmte on bill naval armament,,1794-03-17,3,13
Jackson,6,Cmte on bill naval armament,,1794-03-17,3,13
Izard,7,Cmte on bill naval armament,,1794-03-17,3,13
King,8,Cmte on bill naval armament,,1794-03-17,3,13
Langdon,14,Cmte on bill naval armament,,1794-03-17,3,13
Livermore,2,Cmte on bill naval armament,,1794-03-17,3,13
Martin,4,Cmte on bill naval armament,,1794-03-17,3,13
Mitchell,1,Cmte on bill naval armament,,1794-03-17,3,13
Monroe,2,Cmte on bill naval armament,,1794-03-17,3,13
Morris,13,Cmte on bill naval armament,,1794-03-17,3,13
Potts,2,Cmte on bill naval armament,,1794-03-17,3,13
Strong,4,Cmte on bill naval armament,,1794-03-17,3,13
Taylor,9,Cmte on bill naval armament,,1794-03-17,3,13
Vining,1,Cmte on bill naval armament,,1794-03-17,3,13
Bradford,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Bradley,5,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Brown,1,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Butler,1,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Cabot,2,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Ellsworth,4,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Gunn,11,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Jackson,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Izard,1,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
King,8,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Langdon,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Livermore,2,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Martin,2,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Mitchell,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Monroe,2,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Morris,5,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Potts,1,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Strong,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Taylor,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13
Bradford,5,cmte on lost certificates,,1794-03-19,3,14
Bradley,2,cmte on lost certificates,,1794-03-19,3,14
Brown,5,cmte on lost certificates,,1794-03-19,3,14
Butler,4,cmte on lost certificates,,1794-03-19,3,14
Cabot,13,cmte on lost certificates,,1794-03-19,3,14
Ellsworth,7,cmte on lost certificates,,1794-03-19,3,14
Foster,1,cmte on lost certificates,,1794-03-19,3,14
Gunn,8,cmte on lost certificates,,1794-03-19,3,14
Hawkins,4,cmte on lost certificates,,1794-03-19,3,14
Jackson,3,cmte on lost certificates,,1794-03-19,3,14
Izard,4,cmte on lost certificates,,1794-03-19,3,14
King,7,cmte on lost certificates,,1794-03-19,3,14
Langdon,6,cmte on lost certificates,,1794-03-19,3,14
Livermore,5,cmte on lost certificates,,1794-03-19,3,14
Martin,2,cmte on lost certificates,,1794-03-19,3,14
Mitchel,5,cmte on lost certificates,,1794-03-19,3,14
Monroe,2,cmte on lost certificates,,1794-03-19,3,14
Morris,5,cmte on lost certificates,,1794-03-19,3,14
