name,votes,committee,cmte_type,date,congress,page
Ellery,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
DF,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Hill,4,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
How,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Jack,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Logan,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
JM,5,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Morris,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Olcott,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Sheafe,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Sumter,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Tracy,5,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
White,1,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
Wright,1,Cmte on bill Jonathan Hobby,,1802-01-15,7,1
And,16,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Bald,16,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Breckinridge,15,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Brown,10,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Cocke,2,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Colhoun,10,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Ellery,7,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
TF,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Jack,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Nich,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Tracy,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Wright,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2
Bald,1,Cmte on bill military establishment,,1802-01-22,7,2
Breckinridge,1,Cmte on bill military establishment,,1802-01-22,7,2
Brown,3,Cmte on bill military establishment,,1802-01-22,7,2
Cocke,1,Cmte on bill military establishment,,1802-01-22,7,2
Day,12,Cmte on bill military establishment,,1802-01-22,7,2
Ellery,1,Cmte on bill military establishment,,1802-01-22,7,2
How,11,Cmte on bill military establishment,,1802-01-22,7,2
Jack,16,Cmte on bill military establishment,,1802-01-22,7,2
STM,7,Cmte on bill military establishment,,1802-01-22,7,2
Morris,1,Cmte on bill military establishment,,1802-01-22,7,2
Nich,2,Cmte on bill military establishment,,1802-01-22,7,2
Ogden,1,Cmte on bill military establishment,,1802-01-22,7,2
Olcott,1,Cmte on bill military establishment,,1802-01-22,7,2
Sumter,11,Cmte on bill military establishment,,1802-01-22,7,2
Tracy,1,Cmte on bill military establishment,,1802-01-22,7,2
White,1,Cmte on bill military establishment,,1802-01-22,7,2
Wright,2,Cmte on bill military establishment,,1802-01-22,7,2
And,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Bald,11,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Brown,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Chip,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Dayton,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Ellery,7,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
TF,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
DF,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Hill,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
How,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Jack,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Logan,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
STM,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
JM,6,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Morris,8,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Nich,8,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Sheafe,11,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Stone,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Sumter,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
Wells,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2
And,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Bald,16,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Breckinridge,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Brown,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Chip,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Cocke,11,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Colhoun,16,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Dayton,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Ellery,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Hill,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
STM,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Morris,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
Ross,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2
And,10,Cmte bill foreign coins,,1802-01-28,7,2
Breckinridge,1,Cmte bill foreign coins,,1802-01-28,7,2
Brown,2,Cmte bill foreign coins,,1802-01-28,7,2
Chip,2,Cmte bill foreign coins,,1802-01-28,7,2
Cocke,2,Cmte bill foreign coins,,1802-01-28,7,2
Colhoun,1,Cmte bill foreign coins,,1802-01-28,7,2
Dayton,2,Cmte bill foreign coins,,1802-01-28,7,2
Ellery,8,Cmte bill foreign coins,,1802-01-28,7,2
TF,1,Cmte bill foreign coins,,1802-01-28,7,2
DF,2,Cmte bill foreign coins,,1802-01-28,7,2
Frank,1,Cmte bill foreign coins,,1802-01-28,7,2
How,2,Cmte bill foreign coins,,1802-01-28,7,2
Logan,7,Cmte bill foreign coins,,1802-01-28,7,2
STM,2,Cmte bill foreign coins,,1802-01-28,7,2
UM,5,Cmte bill foreign coins,,1802-01-28,7,2
Morris,5,Cmte bill foreign coins,,1802-01-28,7,2
Nicholas,1,Cmte bill foreign coins,,1802-01-28,7,2
Olcott,1,Cmte bill foreign coins,,1802-01-28,7,2
Ross,1,Cmte bill foreign coins,,1802-01-28,7,2
Sheafe,3,Cmte bill foreign coins,,1802-01-28,7,2
Stone,1,Cmte bill foreign coins,,1802-01-28,7,2
Tracy,4,Cmte bill foreign coins,,1802-01-28,7,2
Wells,2,Cmte bill foreign coins,,1802-01-28,7,2
White,5,Cmte bill foreign coins,,1802-01-28,7,2
Wright,2,Cmte bill foreign coins,,1802-01-28,7,2
And,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Bald,15,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Breckinridge,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Colhoun,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Dayton,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
How,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Jack,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Logan,5,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
STM,3,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
JM,4,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Morris,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Nich,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Ogden,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Olcott,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Ross,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Sheafe,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Stone,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
Tracy,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
White,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2
And,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Bald,7,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Breckinridge,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Chip,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Cocke,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Dayton,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Ellery,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
TF,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
DE,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Hill,3,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
How,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Jack,10,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
JM,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Morris,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Nich,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Ogden,6,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Olcott,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Ross,4,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Sheafe,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Stone,3,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Sumter,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Tracy,9,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
Wells,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
White,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2
And,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Bald,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Breckinridge,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Brown,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Chip,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Ellery,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2
DF,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Frank,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Hill,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
How,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Jack,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Logan,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
JM,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Morris,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Nich,9,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Ogden,5,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Olcott,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Ross,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Stone,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Sumter,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Tracy,22,Cmte on motion those who shall squander public money,,1802-01-28,7,2
Wells,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
White,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2
And,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Bald,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Brown,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Chip,7,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Cocke,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Colhoun,3,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Ellery,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
TF,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
DF,7,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Frank,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Hill,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Logan,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
STM,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
JM,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Morris,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Nich,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Ogden,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Olcott,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Ross,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Sheafe,4,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Stone,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Wells,4,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
White,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
Wright,6,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2
And,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Bald,7,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Bradl,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Breckinridge,13,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Clinton,5,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Cocke,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Dayton,3,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Ellery,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
TF,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Hill,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
How,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Morris,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Nich,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Olcott,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Ross,4,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Stone,9,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Tracy,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
Wells,1,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
White,2,Cmte on bill to enable Ohio statehood,,1803-02-23,7,2
And,14,Cmte on appropriation civil list,,1803-02-23,7,3
Bald,8,Cmte on appropriation civil list,,1803-02-23,7,3
Bradl,2,Cmte on appropriation civil list,,1803-02-23,7,3
Breckinridge,1,Cmte on appropriation civil list,,1803-02-23,7,3
Clinton,4,Cmte on appropriation civil list,,1803-02-23,7,3
