name,votes,committee,cmte_type,date,congress,page
Langdon,3,Cmte Indian Treaty,,1795-12-18,4,1
Latimer,1,Cmte Indian Treaty,,1795-12-18,4,1
Livermore,7,Cmte Indian Treaty,,1795-12-18,4,1
Marshall,4,Cmte Indian Treaty,,1795-12-18,4,1
Martin,1,Cmte Indian Treaty,,1795-12-18,4,1
Mason,2,Cmte Indian Treaty,,1795-12-18,4,1
Paine,3,Cmte Indian Treaty,,1795-12-18,4,1
Read,2,Cmte Indian Treaty,,1795-12-18,4,1
Robinson,1,Cmte Indian Treaty,,1795-12-18,4,1
Ross,10,Cmte Indian Treaty,,1795-12-18,4,1
Rutherfurd,2,Cmte Indian Treaty,,1795-12-18,4,1
Strong,9,Cmte Indian Treaty,,1795-12-18,4,1
Tazewell,8,Cmte Indian Treaty,,1795-12-18,4,1
Trumbull,2,Cmte Indian Treaty,,1795-12-18,4,1
Walton,5,Cmte Indian Treaty,,1795-12-18,4,1
Bloodworth,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Bradford,4,Cmte Jerry Allen's petition,,1795-12-22,4,1
Brown,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Burr,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Cabot,3,Cmte Jerry Allen's petition,,1795-12-22,4,1
Ellsworth,5,Cmte Jerry Allen's petition,,1795-12-22,4,1
Foster,2,Cmte Jerry Allen's petition,,1795-12-22,4,1
Frelinghuysen,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Gunn,3,Cmte Jerry Allen's petition,,1795-12-22,4,1
Henry,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
King,5,Cmte Jerry Allen's petition,,1795-12-22,4,1
Langdon,2,Cmte Jerry Allen's petition,,1795-12-22,4,1
Livermore,15,Cmte Jerry Allen's petition,,1795-12-22,4,1
Marshall,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Mason,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Strong,6,Cmte Jerry Allen's petition,,1795-12-22,4,1
Tazewell,3,Cmte Jerry Allen's petition,,1795-12-22,4,1
Trumbull,1,Cmte Jerry Allen's petition,,1795-12-22,4,1
Vining,3,Cmte Jerry Allen's petition,,1795-12-22,4,1
Bradford,2,Cmte on outlawry bill,,1795-12-23,4,1
Brown,2,Cmte on outlawry bill,,1795-12-23,4,1
Burr,3,Cmte on outlawry bill,,1795-12-23,4,1
Butler,2,Cmte on outlawry bill,,1795-12-23,4,1
Cabot,1,Cmte on outlawry bill,,1795-12-23,4,1
Ellsworth,13,Cmte on outlawry bill,,1795-12-23,4,1
Gunn,1,Cmte on outlawry bill,,1795-12-23,4,1
King,5,Cmte on outlawry bill,,1795-12-23,4,1
Latimer,1,Cmte on outlawry bill,,1795-12-23,4,1
Livermore,3,Cmte on outlawry bill,,1795-12-23,4,1
Marshall,1,Cmte on outlawry bill,,1795-12-23,4,1
Martin,2,Cmte on outlawry bill,,1795-12-23,4,1
Ross,6,Cmte on outlawry bill,,1795-12-23,4,1
Strong,7,Cmte on outlawry bill,,1795-12-23,4,1
Tazewell,6,Cmte on outlawry bill,,1795-12-23,4,1
Vining,2,Cmte on outlawry bill,,1795-12-23,4,1
Bingham,4,Cmte on Marine hospital bill,,1795-12-28,4,1
Bloodworth,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Brown,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Burr,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Butler,2,Cmte on Marine hospital bill,,1795-12-28,4,1
Cabot,3,Cmte on Marine hospital bill,,1795-12-28,4,1
Ellsworth,3,Cmte on Marine hospital bill,,1795-12-28,4,1
Henry,3,Cmte on Marine hospital bill,,1795-12-28,4,1
King,4,Cmte on Marine hospital bill,,1795-12-28,4,1
Langdon,4,Cmte on Marine hospital bill,,1795-12-28,4,1
Livermore,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Martin,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Mason,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Ross,3,Cmte on Marine hospital bill,,1795-12-28,4,1
Strong,9,Cmte on Marine hospital bill,,1795-12-28,4,1
Tazewell,17,Cmte on Marine hospital bill,,1795-12-28,4,1
Trumbull,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Walton,1,Cmte on Marine hospital bill,,1795-12-28,4,1
Bingham,3,Cmte bill Indian Trade,,1795-12-28,4,2
Bloodworth,1,Cmte bill Indian Trade,,1795-12-28,4,2
Bradford,3,Cmte bill Indian Trade,,1795-12-28,4,2
Brown,6,Cmte bill Indian Trade,,1795-12-28,4,2
Burr,13,Cmte bill Indian Trade,,1795-12-28,4,2
Butler,4,Cmte bill Indian Trade,,1795-12-28,4,2
Cabot,3,Cmte bill Indian Trade,,1795-12-28,4,2
Ellsworth,13,Cmte bill Indian Trade,,1795-12-28,4,2
Gunn,2,Cmte bill Indian Trade,,1795-12-28,4,2
King,2,Cmte bill Indian Trade,,1795-12-28,4,2
Langdon,2,Cmte bill Indian Trade,,1795-12-28,4,2
Livermore,2,Cmte bill Indian Trade,,1795-12-28,4,2
Marshall,3,Cmte bill Indian Trade,,1795-12-28,4,2
Martin,2,Cmte bill Indian Trade,,1795-12-28,4,2
Paine,2,Cmte bill Indian Trade,,1795-12-28,4,2
Robinson,1,Cmte bill Indian Trade,,1795-12-28,4,2
Ross,8,Cmte bill Indian Trade,,1795-12-28,4,2
Strong,6,Cmte bill Indian Trade,,1795-12-28,4,2
Tazewell,13,Cmte bill Indian Trade,,1795-12-28,4,2
Trumbull,4,Cmte bill Indian Trade,,1795-12-28,4,2
Walton,6,Cmte bill Indian Trade,,1795-12-28,4,2
Bradford,2,cmte revise judiciary,,1796-01-13,4,2
Brown,1,cmte revise judiciary,,1796-01-13,4,2
Burr,3,cmte revise judiciary,,1796-01-13,4,2
Cabot,1,cmte revise judiciary,,1796-01-13,4,2
Ellsworth,19,cmte revise judiciary,,1796-01-13,4,2
Frelinghuysen,3,cmte revise judiciary,,1796-01-13,4,2
King,3,cmte revise judiciary,,1796-01-13,4,2
Livermore,8,cmte revise judiciary,,1796-01-13,4,2
Marshall,1,cmte revise judiciary,,1796-01-13,4,2
Martin,1,cmte revise judiciary,,1796-01-13,4,2
Potts,5,cmte revise judiciary,,1796-01-13,4,2
Read,20,cmte revise judiciary,,1796-01-13,4,2
Ross,14,cmte revise judiciary,,1796-01-13,4,2
Rutherfurd,1,cmte revise judiciary,,1796-01-13,4,2
strong,13,cmte revise judiciary,,1796-01-13,4,2
Trumbull,4,cmte revise judiciary,,1796-01-13,4,2
Walton,5,cmte revise judiciary,,1796-01-13,4,2
Bradford,5,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Brown,8,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Burr,4,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Ellsworth,10,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
King,2,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Langdon,2,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Livermore,1,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Marshall,1,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Martin,1,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Potts,1,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Read,1,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Robinson,2,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Strong,5,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Trumbull,5,Cmte to inquire what laws are about to expire,,1796-01-21,4,2
Bradford,1,Cmte on appropriation bill,,1796-01-26,4,2
Brown,2,Cmte on appropriation bill,,1796-01-26,4,2
Burr,2,Cmte on appropriation bill,,1796-01-26,4,2
Butler,1,Cmte on appropriation bill,,1796-01-26,4,2
Cabot,6,Cmte on appropriation bill,,1796-01-26,4,2
Ellsworth,8,Cmte on appropriation bill,,1796-01-26,4,2
Foster,3,Cmte on appropriation bill,,1796-01-26,4,2
Gunn,2,Cmte on appropriation bill,,1796-01-26,4,2
king,2,Cmte on appropriation bill,,1796-01-26,4,2
Latimer,1,Cmte on appropriation bill,,1796-01-26,4,2
Marshall,1,Cmte on appropriation bill,,1796-01-26,4,2
Potts,1,Cmte on appropriation bill,,1796-01-26,4,2
Ross,3,Cmte on appropriation bill,,1796-01-26,4,2
Rutherfurd,14,Cmte on appropriation bill,,1796-01-26,4,2
Strong,1,Cmte on appropriation bill,,1796-01-26,4,2
Trumbull,1,Cmte on appropriation bill,,1796-01-26,4,2
Walton,2,Cmte on appropriation bill,,1796-01-26,4,2
Bloodworth,2,Cmte on 2 messages of PUS,,1796-01-29,4,2
Bradford,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Brown,5,Cmte on 2 messages of PUS,,1796-01-29,4,2
Butler,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Cabot,2,Cmte on 2 messages of PUS,,1796-01-29,4,2
Ellsworth,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
King,3,Cmte on 2 messages of PUS,,1796-01-29,4,2
Livermore,16,Cmte on 2 messages of PUS,,1796-01-29,4,2
Marshall,6,Cmte on 2 messages of PUS,,1796-01-29,4,2
Martin,2,Cmte on 2 messages of PUS,,1796-01-29,4,2
Mason,6,Cmte on 2 messages of PUS,,1796-01-29,4,2
Paine,4,Cmte on 2 messages of PUS,,1796-01-29,4,2
Potts,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Read,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Ross,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Rutherfurd,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Strong,4,Cmte on 2 messages of PUS,,1796-01-29,4,2
Tazewell,1,Cmte on 2 messages of PUS,,1796-01-29,4,2
Walton,8,Cmte on 2 messages of PUS,,1796-01-29,4,2
Bradford,2,Cmte on Butler's motion on imports,,1796-02-01,4,2
Brown,5,Cmte on Butler's motion on imports,,1796-02-01,4,2
Butler,16,Cmte on Butler's motion on imports,,1796-02-01,4,2
Cabot,9,Cmte on Butler's motion on imports,,1796-02-01,4,2
Ellsworth,13,Cmte on Butler's motion on imports,,1796-02-01,4,2
King,17,Cmte on Butler's motion on imports,,1796-02-01,4,2
Langdon,9,Cmte on Butler's motion on imports,,1796-02-01,4,2
Livermore,3,Cmte on Butler's motion on imports,,1796-02-01,4,2
Marshall,2,Cmte on Butler's motion on imports,,1796-02-01,4,2
Martin,2,Cmte on Butler's motion on imports,,1796-02-01,4,2
Mason,2,Cmte on Butler's motion on imports,,1796-02-01,4,2
Potts,1,Cmte on Butler's motion on imports,,1796-02-01,4,2
Ross,7,Cmte on Butler's motion on imports,,1796-02-01,4,2
Rutherfurd,1,Cmte on Butler's motion on imports,,1796-02-01,4,2
Strong,7,Cmte on Butler's motion on imports,,1796-02-01,4,2
Tazewell,7,Cmte on Butler's motion on imports,,1796-02-01,4,2
Trumbull,2,Cmte on Butler's motion on imports,,1796-02-01,4,2
Bloodworth,1,Cmte on enrolled bills,,1796-02-02,4,1
Latimer,1,Cmte on enrolled bills,,1796-02-02,4,1
Marshall,3,Cmte on enrolled bills,,1796-02-02,4,1
Paine,12,Cmte on enrolled bills,,1796-02-02,4,1
Trumbull,2,Cmte on enrolled bills,,1796-02-02,4,1
bloodworth,1,Cmte on John Howell's petition,,1796-02-04,4,2
Bradford,2,Cmte on John Howell's petition,,1796-02-04,4,2
Brown,1,Cmte on John Howell's petition,,1796-02-04,4,2
Butler,12,Cmte on John Howell's petition,,1796-02-04,4,2
Cabot,4,Cmte on John Howell's petition,,1796-02-04,4,2
Ellsworth,3,Cmte on John Howell's petition,,1796-02-04,4,2
Foster,1,Cmte on John Howell's petition,,1796-02-04,4,2
Gunn,1,Cmte on John Howell's petition,,1796-02-04,4,2
King,2,Cmte on John Howell's petition,,1796-02-04,4,2
Langdon,6,Cmte on John Howell's petition,,1796-02-04,4,2
Livermore,4,Cmte on John Howell's petition,,1796-02-04,4,2
Marshall,1,Cmte on John Howell's petition,,1796-02-04,4,2
Martin,2,Cmte on John Howell's petition,,1796-02-04,4,2
Paine,1,Cmte on John Howell's petition,,1796-02-04,4,2
Potts,2,Cmte on John Howell's petition,,1796-02-04,4,2
Ross,1,Cmte on John Howell's petition,,1796-02-04,4,2
Strong,2,Cmte on John Howell's petition,,1796-02-04,4,2
Walton,5,Cmte on John Howell's petition,,1796-02-04,4,2
Brown,2,Cmte on bill Indian Trade,,1796-02-05,4,2
Cabot,1,Cmte on bill Indian Trade,,1796-02-05,4,2
Ellsworth,6,Cmte on bill Indian Trade,,1796-02-05,4,2
Frelinghuysen,1,Cmte on bill Indian Trade,,1796-02-05,4,2
Gunn,3,Cmte on bill Indian Trade,,1796-02-05,4,2
King,10,Cmte on bill Indian Trade,,1796-02-05,4,2
Livermore,6,Cmte on bill Indian Trade,,1796-02-05,4,2
Mason,9,Cmte on bill Indian Trade,,1796-02-05,4,2
Potts,2,Cmte on bill Indian Trade,,1796-02-05,4,2
Ross,13,Cmte on bill Indian Trade,,1796-02-05,4,2
Strong,3,Cmte on bill Indian Trade,,1796-02-05,4,2
Tazewell,2,Cmte on bill Indian Trade,,1796-02-05,4,2
Bloodworth,10,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Brown,2,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Cabot,3,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Ellsworth,3,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Frelinghuysen,2,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Gunn,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Henry,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
King,2,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Langdon,2,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Livermore,7,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Marshall,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Paine,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Read,14,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Robinson,2,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Strong,4,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Tazewell,3,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Trumbull,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Walton,1,Cmte on petition of T Leiper &c repeal of excise on snuff,,1796-02-10,4,3
Bloodworth,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Brown,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Ellsworth,7,Cmte on bill for payment of clerks,,1796-02-12,4,3
Foster,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Frelinghuysen,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Gunn,5,Cmte on bill for payment of clerks,,1796-02-12,4,3
King,2,Cmte on bill for payment of clerks,,1796-02-12,4,3
Langdon,12,Cmte on bill for payment of clerks,,1796-02-12,4,3
Latimer,2,Cmte on bill for payment of clerks,,1796-02-12,4,3
Livermore,3,Cmte on bill for payment of clerks,,1796-02-12,4,3
Marshall,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Martin,2,Cmte on bill for payment of clerks,,1796-02-12,4,3
Mason,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Paine,3,Cmte on bill for payment of clerks,,1796-02-12,4,3
Robinson,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Ross,2,Cmte on bill for payment of clerks,,1796-02-12,4,3
Strong,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Tazewell,2,Cmte on bill for payment of clerks,,1796-02-12,4,3
Trumbull,1,Cmte on bill for payment of clerks,,1796-02-12,4,3
Walton,3,Cmte on bill for payment of clerks,,1796-02-12,4,3
Bloodworth,2,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Bradford,6,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Brown,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Cabot,2,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Ellsworth,2,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Gunn,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Langdon,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Livermore,4,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Paine,3,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Robinson,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Ross,12,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Strong,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Trumbull,1,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Walton,2,Cmte on clerks petition yellow fever,,1796-02-12,4,3
Bloodworth,1,Cmte on prisoners for debt bill,,1796-02-17,4,2
Bradford,1,Cmte on prisoners for debt bill,,1796-02-17,4,2
Brown,1,Cmte on prisoners for debt bill,,1796-02-17,4,2
Butler,2,Cmte on prisoners for debt bill,,1796-02-17,4,2
Ellsworth,2,Cmte on prisoners for debt bill,,1796-02-17,4,2
Frelinghuysen,1,Cmte on prisoners for debt bill,,1796-02-17,4,2
King,4,Cmte on prisoners for debt bill,,1796-02-17,4,2
Livermore,5,Cmte on prisoners for debt bill,,1796-02-17,4,2
Martin,2,Cmte on prisoners for debt bill,,1796-02-17,4,2
Potts,10,Cmte on prisoners for debt bill,,1796-02-17,4,2
Ross,2,Cmte on prisoners for debt bill,,1796-02-17,4,2
Strong,19,Cmte on prisoners for debt bill,,1796-02-17,4,2
Vining,4,Cmte on prisoners for debt bill,,1796-02-17,4,2
Walton,6,Cmte on prisoners for debt bill,,1796-02-17,4,2
Bingham,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Bloodworth,8,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Bradford,3,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Brown,9,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Butler,6,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Cabot,14,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Ellsworth,15,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Foster,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Gunn,2,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Henry,3,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
King,11,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Langdon,11,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Latimer,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Livermore,4,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Martin,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Mason,3,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Paine,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Potts,3,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Read,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Robinson,1,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Ross,8,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Rutherfurd,4,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Strong,4,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Tazewell,8,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Walton,2,Cmte to consider Treaty with Dey of Algiers,,1796-02-18,4,2
Bloodworth,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Bradford,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Brown,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Butler,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
cabot,8,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Ellsworth,6,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
King,4,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Langdon,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Latimer,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Livermore,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Martin,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Potts,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Ross,6,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Rutherfurd,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Strong,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Tazewell,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Trumbull,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Vining,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3
Bingham,1,Cmte on bill Ben Strother,,1796-02-22,4,3
Bloodworth,1,Cmte on bill Ben Strother,,1796-02-22,4,3
Bradford,1,Cmte on bill Ben Strother,,1796-02-22,4,3
Brown,1,Cmte on bill Ben Strother,,1796-02-22,4,3
Cabot,2,Cmte on bill Ben Strother,,1796-02-22,4,3
Ellsworth,2,Cmte on bill Ben Strother,,1796-02-22,4,3
Gunn,1,Cmte on bill Ben Strother,,1796-02-22,4,3
Langdon,4,Cmte on bill Ben Strother,,1796-02-22,4,3
