name,votes,committee,cmte_type,date,congress,page
fisk,1,cmte on Finance,,1817-12-11,15,4
Golds,2,cmte on Finance,,1817-12-11,15,4
Horsey,1,cmte on Finance,,1817-12-11,15,4
Hunter,1,cmte on Finance,,1817-12-11,15,4
King,19,cmte on Finance,,1817-12-11,15,4
Lac,1,cmte on Finance,,1817-12-11,15,4
Macon,17,cmte on Finance,,1817-12-11,15,4
Morril,1,cmte on Finance,,1817-12-11,15,4
Otis,6,cmte on Finance,,1817-12-11,15,4
Sanf,5,cmte on Finance,,1817-12-11,15,4
Stokes,1,cmte on Finance,,1817-12-11,15,4
Storrer,1,cmte on Finance,,1817-12-11,15,4
Tait,1,cmte on Finance,,1817-12-11,15,4
Talbot,18,cmte on Finance,,1817-12-11,15,4
Troup,5,cmte on Finance,,1817-12-11,15,4
W(MS),1,cmte on Finance,,1817-12-11,15,4
W(TN),2,cmte on Finance,,1817-12-11,15,4
Wilson,1,cmte on Finance,,1817-12-11,15,4
Ashmun,3,cmte on Commerce,,1817-12-11,15,4
Burr,18,cmte on Commerce,,1817-12-11,15,4
Camp,1,cmte on Commerce,,1817-12-11,15,4
Critt,1,cmte on Commerce,,1817-12-11,15,4
Dagg,1,cmte on Commerce,,1817-12-11,15,4
Dana,2,cmte on Commerce,,1817-12-11,15,4
Dick,18,cmte on Commerce,,1817-12-11,15,4
Fisk,1,cmte on Commerce,,1817-12-11,15,4
From,1,cmte on Commerce,,1817-12-11,15,4
Horsey,22,cmte on Commerce,,1817-12-11,15,4
Hunter,5,cmte on Commerce,,1817-12-11,15,4
Leake,1,cmte on Commerce,,1817-12-11,15,4
Morril,21,cmte on Commerce,,1817-12-11,15,4
Morrow,1,cmte on Commerce,,1817-12-11,15,4
Noble,2,cmte on Commerce,,1817-12-11,15,4
Otis,6,cmte on Commerce,,1817-12-11,15,4
Robs,2,cmte on Commerce,,1817-12-11,15,4
Rugg,5,cmte on Commerce,,1817-12-11,15,4
Sanf,26,cmte on Commerce,,1817-12-11,15,4
Smith,2,cmte on Commerce,,1817-12-11,15,4
Stokes,2,cmte on Commerce,,1817-12-11,15,4
Storrer,1,cmte on Commerce,,1817-12-11,15,4
Tait,2,cmte on Commerce,,1817-12-11,15,4
W(tN),2,cmte on Commerce,,1817-12-11,15,4
Ashnun,1,Cmte on Military Affairs,,1817-12-11,15,4
Barb,1,Cmte on Military Affairs,,1817-12-11,15,4
Burr,1,Cmte on Military Affairs,,1817-12-11,15,4
Critt,1,Cmte on Military Affairs,,1817-12-11,15,4
Dick,1,Cmte on Military Affairs,,1817-12-11,15,4
fisk,1,Cmte on Military Affairs,,1817-12-11,15,4
Golds,2,Cmte on Military Affairs,,1817-12-11,15,4
King,1,Cmte on Military Affairs,,1817-12-11,15,4
Lac,23,Cmte on Military Affairs,,1817-12-11,15,4
Leake,1,Cmte on Military Affairs,,1817-12-11,15,4
Macon,1,Cmte on Military Affairs,,1817-12-11,15,4
Noble,2,Cmte on Military Affairs,,1817-12-11,15,4
Smith,1,Cmte on Military Affairs,,1817-12-11,15,4
Storrer,1,Cmte on Military Affairs,,1817-12-11,15,4
Taylor,23,Cmte on Military Affairs,,1817-12-11,15,4
Tich,24,Cmte on Military Affairs,,1817-12-11,15,4
Troup,27,Cmte on Military Affairs,,1817-12-11,15,4
W(tN),27,Cmte on Military Affairs,,1817-12-11,15,4
Wilson,1,Cmte on Military Affairs,,1817-12-11,15,4
Ash,1,Cmte on militia,,1817-12-11,15,4
Barb,1,Cmte on militia,,1817-12-11,15,4
Camp,1,Cmte on militia,,1817-12-11,15,4
Dick,4,Cmte on militia,,1817-12-11,15,4
Lac,3,Cmte on militia,,1817-12-11,15,4
Macon,18,Cmte on militia,,1817-12-11,15,4
Noble,20,Cmte on militia,,1817-12-11,15,4
Otis,1,Cmte on militia,,1817-12-11,15,4
Robs,18,Cmte on militia,,1817-12-11,15,4
Rugg,16,Cmte on militia,,1817-12-11,15,4
Smith,1,Cmte on militia,,1817-12-11,15,4
Stokes,2,Cmte on militia,,1817-12-11,15,4
Storrer,21,Cmte on militia,,1817-12-11,15,4
Tait,1,Cmte on militia,,1817-12-11,15,4
Tich,2,Cmte on militia,,1817-12-11,15,4
Troup,1,Cmte on militia,,1817-12-11,15,4
W(MS),2,Cmte on militia,,1817-12-11,15,4
W(TN),1,Cmte on militia,,1817-12-11,15,4
Wilson,1,Cmte on militia,,1817-12-11,15,4
Barb,1,cmte on naval affairs,,1817-12-11,15,4
Burr,2,cmte on naval affairs,,1817-12-11,15,4
Critt,20,cmte on naval affairs,,1817-12-11,15,4
Dagg,19,cmte on naval affairs,,1817-12-11,15,4
Dick,1,cmte on naval affairs,,1817-12-11,15,4
Epps,2,cmte on naval affairs,,1817-12-11,15,4
From,2,cmte on naval affairs,,1817-12-11,15,4
Golds,2,cmte on naval affairs,,1817-12-11,15,4
Hunter,1,cmte on naval affairs,,1817-12-11,15,4
King,2,cmte on naval affairs,,1817-12-11,15,4
Lac,1,cmte on naval affairs,,1817-12-11,15,4
Macon,1,cmte on naval affairs,,1817-12-11,15,4
Morrow,3,cmte on naval affairs,,1817-12-11,15,4
Otis,5,cmte on naval affairs,,1817-12-11,15,4
Robs,2,cmte on naval affairs,,1817-12-11,15,4
Rugg,1,cmte on naval affairs,,1817-12-11,15,4
Sanf,22,cmte on naval affairs,,1817-12-11,15,4
Smith,2,cmte on naval affairs,,1817-12-11,15,4
Tait,24,cmte on naval affairs,,1817-12-11,15,4
Talbot,1,cmte on naval affairs,,1817-12-11,15,4
Tich,1,cmte on naval affairs,,1817-12-11,15,4
W(MS),19,cmte on naval affairs,,1817-12-11,15,4
W(TN),1,cmte on naval affairs,,1817-12-11,15,4
Critt,1,cmte on public lands,,1817-12-11,15,4
Dana,1,cmte on public lands,,1817-12-11,15,4
Dick,1,cmte on public lands,,1817-12-11,15,4
Eppes,1,cmte on public lands,,1817-12-11,15,4
Fisk,21,cmte on public lands,,1817-12-11,15,4
From,2,cmte on public lands,,1817-12-11,15,4
Golds,2,cmte on public lands,,1817-12-11,15,4
Hunter,16,cmte on public lands,,1817-12-11,15,4
Lac,1,cmte on public lands,,1817-12-11,15,4
Leake,3,cmte on public lands,,1817-12-11,15,4
Macon,2,cmte on public lands,,1817-12-11,15,4
Morrow,25,cmte on public lands,,1817-12-11,15,4
Noble,4,cmte on public lands,,1817-12-11,15,4
Otis,1,cmte on public lands,,1817-12-11,15,4
Rugg,1,cmte on public lands,,1817-12-11,15,4
Sant,1,cmte on public lands,,1817-12-11,15,4
Stokes,1,cmte on public lands,,1817-12-11,15,4
Tait,1,cmte on public lands,,1817-12-11,15,4
 Taylor,20,cmte on public lands,,1817-12-11,15,4
Troup,1,cmte on public lands,,1817-12-11,15,4
W(MS),20,cmte on public lands,,1817-12-11,15,4
W(TN),2,cmte on public lands,,1817-12-11,15,4
Ash,2,Cmte on claims,,1817-12-11,15,4
Burr,1,Cmte on claims,,1817-12-11,15,4
Dagg,1,Cmte on claims,,1817-12-11,15,4
Dana,1,Cmte on claims,,1817-12-11,15,4
Fisk,1,Cmte on claims,,1817-12-11,15,4
Golds,22,Cmte on claims,,1817-12-11,15,4
Hunter,1,Cmte on claims,,1817-12-11,15,4
King,2,Cmte on claims,,1817-12-11,15,4
Morril,23,Cmte on claims,,1817-12-11,15,4
Morrow,1,Cmte on claims,,1817-12-11,15,4
Noble,3,Cmte on claims,,1817-12-11,15,4
Otis,3,Cmte on claims,,1817-12-11,15,4
Robs,27,Cmte on claims,,1817-12-11,15,4
Rugg,23,Cmte on claims,,1817-12-11,15,4
Storrer,1,Cmte on claims,,1817-12-11,15,4
Tich,2,Cmte on claims,,1817-12-11,15,4
Wilson,21,Cmte on claims,,1817-12-11,15,4
Ash,2,cmte on Judiciary,,1817-12-11,15,4
Barb,2,cmte on Judiciary,,1817-12-11,15,4
Burr,21,cmte on Judiciary,,1817-12-11,15,4
Critt,22,cmte on Judiciary,,1817-12-11,15,4
Dagg,6,cmte on Judiciary,,1817-12-11,15,4
Dana,2,cmte on Judiciary,,1817-12-11,15,4
Eppes,1,cmte on Judiciary,,1817-12-11,15,4
Fisk,1,cmte on Judiciary,,1817-12-11,15,4
golds,2,cmte on Judiciary,,1817-12-11,15,4
Horsey,3,cmte on Judiciary,,1817-12-11,15,4
Hunter,2,cmte on Judiciary,,1817-12-11,15,4
King,1,cmte on Judiciary,,1817-12-11,15,4
Leake,19,cmte on Judiciary,,1817-12-11,15,4
Noble,3,cmte on Judiciary,,1817-12-11,15,4
Otis,21,cmte on Judiciary,,1817-12-11,15,4
Ruggles,2,cmte on Judiciary,,1817-12-11,15,4
Sanf,1,cmte on Judiciary,,1817-12-11,15,4
Smith,20,cmte on Judiciary,,1817-12-11,15,4
Stokes,1,cmte on Judiciary,,1817-12-11,15,4
Talbot,1,cmte on Judiciary,,1817-12-11,15,4
W(TN),2,cmte on Judiciary,,1817-12-11,15,4
Ash,19,cmte on Post Office,,1817-12-11,15,5
Dana,1,cmte on Post Office,,1817-12-11,15,5
Dick,1,cmte on Post Office,,1817-12-11,15,5
Fisk,19,cmte on Post Office,,1817-12-11,15,5
Hunter,1,cmte on Post Office,,1817-12-11,15,5
Lac,1,cmte on Post Office,,1817-12-11,15,5
Leake,2,cmte on Post Office,,1817-12-11,15,5
Noble,4,cmte on Post Office,,1817-12-11,15,5
Otis,1,cmte on Post Office,,1817-12-11,15,5
Rugg,17,cmte on Post Office,,1817-12-11,15,5
Stokes,17,cmte on Post Office,,1817-12-11,15,5
Storrer,4,cmte on Post Office,,1817-12-11,15,5
Talbot,1,cmte on Post Office,,1817-12-11,15,5
Tich,1,cmte on Post Office,,1817-12-11,15,5
Vd,1,cmte on Post Office,,1817-12-11,15,5
Wilson,20,cmte on Post Office,,1817-12-11,15,5
Barb,1,Cmte on pensions,,1817-12-11,15,5
Burr,1,Cmte on pensions,,1817-12-11,15,5
Dagg,1,Cmte on pensions,,1817-12-11,15,5
Eppes,1,Cmte on pensions,,1817-12-11,15,5
Golds,1,Cmte on pensions,,1817-12-11,15,5
lac,19,Cmte on pensions,,1817-12-11,15,5
Macon,2,Cmte on pensions,,1817-12-11,15,5
Morril,1,Cmte on pensions,,1817-12-11,15,5
Noble,21,Cmte on pensions,,1817-12-11,15,5
Robs,1,Cmte on pensions,,1817-12-11,15,5
Sanf,2,Cmte on pensions,,1817-12-11,15,5
Smith,1,Cmte on pensions,,1817-12-11,15,5
Storrer,20,Cmte on pensions,,1817-12-11,15,5
Talbot,16,Cmte on pensions,,1817-12-11,15,5
Taylor,1,Cmte on pensions,,1817-12-11,15,5
Tich,1,Cmte on pensions,,1817-12-11,15,5
VD,19,Cmte on pensions,,1817-12-11,15,5
W(TN),1,Cmte on pensions,,1817-12-11,15,5
Ash,1,cmte on DC,,1817-12-11,15,5
Barb,9,cmte on DC,,1817-12-11,15,5
Burr,2,cmte on DC,,1817-12-11,15,5
Camp,1,cmte on DC,,1817-12-11,15,5
Critt,1,cmte on DC,,1817-12-11,15,5
dagg,14,cmte on DC,,1817-12-11,15,5
Eppes,10,cmte on DC,,1817-12-11,15,5
Fisk,4,cmte on DC,,1817-12-11,15,5
From,1,cmte on DC,,1817-12-11,15,5
Golds,13,cmte on DC,,1817-12-11,15,5
Hanson,1,cmte on DC,,1817-12-11,15,5
Horsey,3,cmte on DC,,1817-12-11,15,5
King,2,cmte on DC,,1817-12-11,15,5
Leake,4,cmte on DC,,1817-12-11,15,5
Macon,5,cmte on DC,,1817-12-11,15,5
Morril,2,cmte on DC,,1817-12-11,15,5
Morrow,1,cmte on DC,,1817-12-11,15,5
Noble,2,cmte on DC,,1817-12-11,15,5
Otis,2,cmte on DC,,1817-12-11,15,5
Roberts,1,cmte on DC,,1817-12-11,15,5
Rugg,1,cmte on DC,,1817-12-11,15,5
San,5,cmte on DC,,1817-12-11,15,5
Smith,2,cmte on DC,,1817-12-11,15,5
Stokes,9,cmte on DC,,1817-12-11,15,5
Storrer,1,cmte on DC,,1817-12-11,15,5
Tait,3,cmte on DC,,1817-12-11,15,5
Taylor,3,cmte on DC,,1817-12-11,15,5
Tich,2,cmte on DC,,1817-12-11,15,5
VD,1,cmte on DC,,1817-12-11,15,5
W(TN),1,cmte on DC,,1817-12-11,15,5
Ash,2,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Barb,7,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Burr,4,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Dagg,5,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Dick,4,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Eppes,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Fisk,3,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Golds,3,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Horsey,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
King,8,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Lacock,14,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Leake,2,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Morril,2,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Morrow,6,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Noble,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Otis,7,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Robs,2,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Rugg,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Sanf,4,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Smith,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Stokes,5,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Storrer,6,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Tait,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
tich,1,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Troup,3,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
W(MS),2,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
W(tN),3,cmte on Lacock's resolution regarding roads and inland navigation,,1817-12-15,15,5
Critt,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Dagg,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Eppes,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
King,2,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Leake,21,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Macon,2,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Morril,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Morrow,4,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Otis,2,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Roberts,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Sanf,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Smith,2,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Stokes,5,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Tait,8,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Taylor,1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
Troup,13,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
W(MS),1,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
W(TN),10,Cmte on memorial of the MS convention related to boundaries,,1817-12-16,15,5
ASh,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Barb,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Bur,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Camp,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Critt,3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Dagg,3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Dick,3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Eppes,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Fisk,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Golds,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
King,4,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Lacock,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Leake,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Macon,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Morrow,14,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Noble,4,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Otis,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Robs,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Rugg,4,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Sanf,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Smith,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Stokes,3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Storrer,3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Tait,1,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Talbot,7,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Taylor,7,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Tich,2,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
W(MS),3,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
W(TN),4,cmte on Morrow's motion regarding Northern boundary of OH,,1817-12-17,15,5
Ash,3,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Bur,10,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Critt,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Dagg,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Eppes,5,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Fisk,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Golds,16,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Horsey,15,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Lacock,5,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Leake,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Macon,4,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Morril,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Morrow,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Otis,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Robs,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Rugg,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Sant,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Smith,11,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Stokes,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Storrer,3,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Tait,3,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Talbot,5,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Tay,3,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Tich,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Troup,2,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
W(TN),5,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Wilison,1,cmte on Quaker petition on internal slave trade,,1817-12-18,15,5
Ash,2,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Burr,2,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Dick,3,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Fisk,1,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Noble,5,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Tich,5,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
VD,2,cmte on enrolled bills to replace Wilson,,1817-12-22,15,5
Ash,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Burr,5,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Camp,4,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Dagg,7,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Dick,18,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Eppes,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Horsey,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
King,11,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Lacock,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Leake,1,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Macon,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Morril,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Morrow,4,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Robs,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Rugg,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Sanf,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Smith,5,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Stokes,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Tait,4,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Talbot,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
tich,1,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Troup,2,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
VD,6,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
W(TN),3,Cmte on amendment to constitution - election by district,,1817-12-24,15,5
Noble,1,Cmte on enrolled bills to replace Noble,,1817-12-29,15,5
Tich,1,Cmte on enrolled bills to replace Noble,,1817-12-29,15,5
