name,votes,committee,cmte_type,date,congress,page
Camp,2,Jt cmte on Library - Leib move,,1813-05-26,13,7
Dagg,2,Jt cmte on Library - Leib move,,1813-05-26,13,7
Dana,4,Jt cmte on Library - Leib move,,1813-05-26,13,7
Gaill,3,Jt cmte on Library - Leib move,,1813-05-26,13,7
Gilm,3,Jt cmte on Library - Leib move,,1813-05-26,13,7
Horsey,3,Jt cmte on Library - Leib move,,1813-05-26,13,7
How,4,Jt cmte on Library - Leib move,,1813-05-26,13,7
Hunter,3,Jt cmte on Library - Leib move,,1813-05-26,13,7
Leib,11,Jt cmte on Library - Leib move,,1813-05-26,13,7
Stone,6,Jt cmte on Library - Leib move,,1813-05-26,13,7
Tait,5,Jt cmte on Library - Leib move,,1813-05-26,13,7
Turner,1,Jt cmte on Library - Leib move,,1813-05-26,13,7
Varn,2,Jt cmte on Library - Leib move,,1813-05-26,13,7
Worth,1,Jt cmte on Library - Leib move,,1813-05-26,13,7
And,4,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Bled,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Brown,11,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Bull,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Camp,22,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Chase,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Condit,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Cutts,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Dagg,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Dana,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Gail,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Germ,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Giles,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Gilm,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Golds,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Horsey,5,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
How,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Hunter,7,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Lac,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Lamb,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Leib,7,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Morrow,3,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Rob,1,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Smith,13,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Stone,8,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Tait,10,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Taylor,14,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Turner,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Varn,12,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
Worth,2,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,,1813-05-27,13,7
And,23,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Bled,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Bull,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Camp,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
chase,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Dagg,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Dana,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Gail,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Germ,7,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Giles,1,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Gilm,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Horsey,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
How,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Hunter,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Lac,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Leib,9,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Morr,4,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Rob,2,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Smith,11,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Stone,6,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Tait,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Taylor,6,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Turner,3,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Varn,16,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
Worth,8,Cmte on Anderson's motion - re message military establishment - 5 members,,1813-05-27,13,7
And,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Brown,8,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Bull,6,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Chase,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Cutts,10,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Dagg,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7
From,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Gail,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Germ,4,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Giles,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Gilm,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Golds,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Horsey,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7
How,11,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Hunter,10,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Lac,2,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Leib,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Smith,13,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Stone,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Tait,9,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Taylor,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Turner,1,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Varn,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7
Worth,3,Cmte on naval affairs - 5 members,,1813-05-27,13,7
And,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Bled,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Bull,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Chase,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Cond,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Dagg,5,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Dana,3,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Germ,3,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Gold,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Hunter,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
King,13,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Lac,14,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Leib,5,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Morrow,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Tait,2,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Taylor,6,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Varn,6,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
Worth,1,Cmte on petition of Thomas Shaw and others - natives of GB - Lacock move,,1813-05-30,13,7
And,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Bled,5,Cmte on Petition of Phoenix,,1813-05-31,13,7
Chase,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Cond,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Dagg,2,Cmte on Petition of Phoenix,,1813-05-31,13,7
Dana,7,Cmte on Petition of Phoenix,,1813-05-31,13,7
Germ,17,Cmte on Petition of Phoenix,,1813-05-31,13,7
Gilm,3,Cmte on Petition of Phoenix,,1813-05-31,13,7
Golds,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
How,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Hunter,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
King,6,Cmte on Petition of Phoenix,,1813-05-31,13,7
Lac,2,Cmte on Petition of Phoenix,,1813-05-31,13,7
Lamb,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Leib,2,Cmte on Petition of Phoenix,,1813-05-31,13,7
Smith,3,Cmte on Petition of Phoenix,,1813-05-31,13,7
Tait,1,Cmte on Petition of Phoenix,,1813-05-31,13,7
Varn,6,Cmte on Petition of Phoenix,,1813-05-31,13,7
Worth,2,Cmte on Petition of Phoenix,,1813-05-31,13,7
And,7,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Bled,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Brent,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Brown,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Bull,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Camp,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Chase,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Cond,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Cutts,3,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Dana,10,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Gaill,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Germ,10,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Gilm,5,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Gore,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
How,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
hunter,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Lac,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Lamb,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Leib,7,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Smith,20,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Stone,4,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Tait,1,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Taylor,12,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Turner,2,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Varn,14,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
Worth,19,Cmte on bill for calling out the militia - Gen Smith move - 5 members,,1813-06-01,13,6
and,13,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Brent,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Brown,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Bull,5,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Camp,7,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Dana,2,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Germ,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Golds,21,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Gore,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
horsey,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
hunter,2,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
King,13,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Smith,6,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Stone,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Taylor,4,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Turner,1,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Varn,9,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Wells,0,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Worth,3,cmte to call on PUS & nomination of Jonathan Russell - King move,,1813-06-02,13,6
Bibb(KY),3,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Brent,22,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Bull,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Cutts,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Dana,4,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Gaill,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Gilm,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Golds,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Horsey,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Hunter,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Leib,10,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Rob,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Smith,1,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Stone,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Tait,4,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Taylor,3,Cmte on petition of Charles Minifie,,1813-06-02,13,6
Varn,2,Cmte on petition of Charles Minifie,,1813-06-02,13,6
And,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Brent,13,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Bull,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Cutts,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Dagg,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Dana,8,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Gilm,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Golds,2,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Horsey,11,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Hunter,25,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Lamb,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Leib,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Rob,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Taylor,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Varn,1,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
Worth,8,cmte on petition Thomas Sim Lee,,1813-06-02,13,6
And,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Bled,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Brown,3,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Bull,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Camp,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Cond,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Dana,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Gore,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Horsey,1,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Hunter,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Morrow,13,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Tait,4,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Tay,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Varn,2,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
Worth,5,Cmte on petition of Thomas Sloo - Morrow moves,,1813-06-04,13,6
And,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Brent,21,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Camp,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Chase,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Dagg,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Dana,8,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Gaill,4,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Gilm,3,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Golds,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Gore,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Horsey,3,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Hunter,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
King,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Lac,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Leib,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Rob,4,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Stone,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Taylor,6,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Turner,2,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
Wells,1,Cmte on petition of Bank of Washington - Brent move,,1813-06-04,13,6
And,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Bledsoe,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Brent,14,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Camp,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Chase,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Cutts,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Dagget,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Dana,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Giles,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Golds,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Gore,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Horsey,4,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Hunter,3,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Lac,3,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Lamb,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Taylor,2,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Turner,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
Worth,1,Cmte on petition of JB Nickolls - Brent moves,,1813-06-07,13,6
And,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Brent,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Bull,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Campbell,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Chase,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Cutts,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Dana,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Germ,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Giles,16,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Gilm,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Golds,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Gore,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Hunter,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
King,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Lac,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Smith,1,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Stone,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Tait,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Taylor,3,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Turner,2,Cmte on Joshua Barney - Giles moves,,1813-06-07,13,6
Brent,16,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Brown,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Camp,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Chase,4,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Condt,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Cutts,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Dagg,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Dana,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Gail,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Gilm,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Golds,3,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Horsey,3,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Hunter,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Lac,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Leib,1,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
Morrow,2,cmte on Farmer's Bank of Alexander - Brent move,,1813-06-07,13,6
