name,votes,committee,cmte_type,date,congress,page
Turner,1,Cmte on bill for relief of William White & others - 5 members,,1809-05-29,11,2
White,1,Cmte on bill for relief of William White & others - 5 members,,1809-05-29,11,2
And,6,Cmte on recess any business,,1809-05-30,11,2
Brent,3,Cmte on recess any business,,1809-05-30,11,2
Cond,1,Cmte on recess any business,,1809-05-30,11,2
Frank,10,Cmte on recess any business,,1809-05-30,11,2
Giles,17,Cmte on recess any business,,1809-05-30,11,2
Gilm,2,Cmte on recess any business,,1809-05-30,11,2
Gregg,3,Cmte on recess any business,,1809-05-30,11,2
Hill,9,Cmte on recess any business,,1809-05-30,11,2
Leib,3,Cmte on recess any business,,1809-05-30,11,2
Lloyd,4,Cmte on recess any business,,1809-05-30,11,2
Meigs,1,Cmte on recess any business,,1809-05-30,11,2
Pope,2,Cmte on recess any business,,1809-05-30,11,2
Rob,2,Cmte on recess any business,,1809-05-30,11,2
MD,1,Cmte on recess any business,,1809-05-30,11,2
Thrus,2,Cmte on recess any business,,1809-05-30,11,2
And,7,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Brent,3,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Cond,1,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Frank,5,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Germ,5,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Giles,17,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Gilm,4,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Good,4,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Gregg,5,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Hill,6,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Leib,4,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Lloyd,2,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Math,2,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Malb,3,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Meigs,2,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Pick,4,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Pope,3,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Rob,2,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
MD,4,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Thrus,1,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Turner,2,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
White,6,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
Whites,6,Cmte on Livingston's petition on land taken by government - 5 members,,1809-05-31,11,2
And,5,Cmte on motion census,,1809-05-31,11,2
Bradl,1,Cmte on motion census,,1809-05-31,11,2
Cond,1,Cmte on motion census,,1809-05-31,11,2
Germ,2,Cmte on motion census,,1809-05-31,11,2
Giles,1,Cmte on motion census,,1809-05-31,11,2
Gilm,2,Cmte on motion census,,1809-05-31,11,2
Good,2,Cmte on motion census,,1809-05-31,11,2
Gregg,2,Cmte on motion census,,1809-05-31,11,2
Hill,5,Cmte on motion census,,1809-05-31,11,2
Leib,1,Cmte on motion census,,1809-05-31,11,2
Lloyd,2,Cmte on motion census,,1809-05-31,11,2
Malb,2,Cmte on motion census,,1809-05-31,11,2
Math,1,Cmte on motion census,,1809-05-31,11,2
Meigs,7,Cmte on motion census,,1809-05-31,11,2
Pick,1,Cmte on motion census,,1809-05-31,11,2
Pope,15,Cmte on motion census,,1809-05-31,11,2
Rob,3,Cmte on motion census,,1809-05-31,11,2
Thrus,1,Cmte on motion census,,1809-05-31,11,2
Turner,3,Cmte on motion census,,1809-05-31,11,2
White,3,Cmte on motion census,,1809-05-31,11,2
And,2,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Bradl,4,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Brent,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Frank,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Gaill,2,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Germ,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Giles,24,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Gilm,2,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Gregg,20,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Griswold,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Hill,5,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Leib,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Lloyd,21,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Malb,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Pick,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Pope,21,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
MD,25,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
White,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
Whites,1,Cmte on non-intercourse - recommit bill,,1809-06-02,11,3
And,3,cmte on Malbone's funeral,,1809-06-05,11,3
Gilm,11,cmte on Malbone's funeral,,1809-06-05,11,3
Good,5,cmte on Malbone's funeral,,1809-06-05,11,3
Hill,2,cmte on Malbone's funeral,,1809-06-05,11,3
Lloyd,16,cmte on Malbone's funeral,,1809-06-05,11,3
Math,3,cmte on Malbone's funeral,,1809-06-05,11,3
Pick,2,cmte on Malbone's funeral,,1809-06-05,11,3
Rob,1,cmte on Malbone's funeral,,1809-06-05,11,3
White,11,cmte on Malbone's funeral,,1809-06-05,11,3
And,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Bradl,5,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Frank,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Germ,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Giles,4,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Giles,7,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Good,3,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Gregg,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Hill,2,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Leib,3,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Lloyd,20,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Math,9,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Pick,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Pope,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
MD,2,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Thrus,2,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
Turner,1,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
White,2,Cmte on Malbone's bill for drawback on goods in MA,,1809-06-06,11,3
And,6,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Bradl,4,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Brent,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Cond,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Craw,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Frank,2,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Good,3,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Gris,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Hill,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Lamb,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Meigs,21,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Parker,2,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Pick,10,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Pope,9,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Thrus,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Turner,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Whites,1,Cmte on appointment of agent for land office at Kaskaskia,,1809-06-08,11,3
Cond,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Craw,3,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Frank,2,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Gail,15,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Giles,4,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Gilm,4,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Good,3,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Gregg,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Gris,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Hill,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Leib,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Lloyd,2,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Parker,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Pope,2,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
MD,4,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Thrus,1,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
Turner,2,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
White,2,Cmte on declaring Congress's consent to SC laws,,1809-06-09,11,3
And,2,cmte of elections - 5 members,,1809-06-09,11,3
Bay,6,cmte of elections - 5 members,,1809-06-09,11,3
Brent,3,cmte of elections - 5 members,,1809-06-09,11,3
Cond,1,cmte of elections - 5 members,,1809-06-09,11,3
Craw,11,cmte of elections - 5 members,,1809-06-09,11,3
Frank,10,cmte of elections - 5 members,,1809-06-09,11,3
Gail,3,cmte of elections - 5 members,,1809-06-09,11,3
Giles,12,cmte of elections - 5 members,,1809-06-09,11,3
Gilm,3,cmte of elections - 5 members,,1809-06-09,11,3
Good,3,cmte of elections - 5 members,,1809-06-09,11,3
Gregg,2,cmte of elections - 5 members,,1809-06-09,11,3
Hill,14,cmte of elections - 5 members,,1809-06-09,11,3
Leib,3,cmte of elections - 5 members,,1809-06-09,11,3
Lloyd,3,cmte of elections - 5 members,,1809-06-09,11,3
Math,1,cmte of elections - 5 members,,1809-06-09,11,3
Meigs,3,cmte of elections - 5 members,,1809-06-09,11,3
Parker,4,cmte of elections - 5 members,,1809-06-09,11,3
Pick,2,cmte of elections - 5 members,,1809-06-09,11,3
Pope,6,cmte of elections - 5 members,,1809-06-09,11,3
Rob,9,cmte of elections - 5 members,,1809-06-09,11,3
MD,7,cmte of elections - 5 members,,1809-06-09,11,3
NY,4,cmte of elections - 5 members,,1809-06-09,11,3
Turner,2,cmte of elections - 5 members,,1809-06-09,11,3
White,5,cmte of elections - 5 members,,1809-06-09,11,3
Whites,1,cmte of elections - 5 members,,1809-06-09,11,3
And,8,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Bay,3,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Bradl,9,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Brent,5,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Cond,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Craw,8,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Frank,7,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Gail,2,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Giles,19,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Gilm,4,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Good,7,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Gregg,6,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Hill,4,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Leib,4,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Lloyd,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Meigs,2,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Parker,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Pick,3,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Pope,3,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Reed,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Rob,4,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
NY,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Thrus,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Turner,1,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
White,6,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Whites,2,Cmte on Giles's motion on violation of law to prohibit importation of slaves introduced from Cuba,,1809-06-12,11,3
Bay,1,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Bradl,3,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Brent,17,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Craw,2,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Frank,2,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Gaill,1,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Giles,1,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Gil,1,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Good,2,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Gregg,6,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
Leib,6,Cmte on Latrobe's report - Senate Chamber,,1809-06-13,11,3
